CODMUNRES,ANO,Obito_Materno_investigado_com_Ficha_Sintese,Obito_Materno_investigado_sem_Ficha_Sintese,TOTAL_OBITOS_MATERNOS
420845,2013,0,0,1
420890,2012,1,0,1
420890,2013,1,0,1
420890,2014,2,0,2
420890,2015,2,0,2
420890,2017,1,0,1
420890,2019,2,0,2
420890,2020,1,0,1
420910,2012,2,0,2
420910,2013,1,0,1
420910,2014,2,0,2
420910,2016,1,0,1
420910,2017,2,0,2
420910,2018,3,0,3
420910,2019,1,0,1
420910,2020,4,0,4
420930,2016,1,0,1
420930,2017,1,0,1
420930,2018,2,0,2
420930,2019,1,0,1
420930,2020,1,0,1
420940,2012,1,0,1
420940,2017,2,0,2
420970,2017,1,0,1
420980,2016,1,0,1
421000,2015,2,0,2
421010,2012,1,0,1
421010,2013,1,0,1
421020,2016,1,0,1
421050,2012,0,0,1
421050,2018,1,0,1
421105,2014,1,0,1
421110,2014,1,0,1
421125,2018,1,0,1
421130,2013,1,0,1
421130,2014,1,0,1
421130,2015,2,1,3
421130,2016,2,0,2
421130,2020,1,0,1
421170,2014,1,0,1
421170,2020,1,0,1
421175,2012,1,0,1
421180,2014,1,0,1
421190,2013,1,0,1
421190,2017,3,0,3
421190,2018,2,0,2
421190,2019,2,0,2
421210,2012,0,0,1
421210,2019,0,1,1
421220,2015,1,0,1
421250,2012,1,0,1
421250,2018,1,0,1
421280,2012,0,0,1
421290,2015,1,0,1
421310,2018,1,0,1
421320,2018,1,0,1
421330,2015,1,0,1
421340,2012,1,0,1
421340,2015,1,0,1
421350,2013,1,0,1
421350,2019,0,0,1
421350,2020,1,0,1
421360,2012,1,0,1
421360,2017,1,0,1
421370,2014,1,0,1
421380,2018,1,0,1
421400,2016,1,0,1
421450,2012,0,0,1
421480,2020,1,0,1
421500,2017,1,0,1
421507,2019,1,0,1
421530,2013,1,0,1
421545,2013,0,0,1
421545,2019,1,0,1
421550,2016,1,0,1
421580,2015,1,0,1
421580,2016,1,0,1
421580,2017,2,0,2
421580,2019,1,0,1
421610,2016,1,0,1
421620,2013,2,0,2
421620,2019,0,0,1
421650,2016,1,0,1
421650,2017,1,0,1
421660,2013,1,0,1
421660,2015,2,0,2
421660,2016,1,0,1
421660,2018,3,0,3
421660,2019,1,0,1
421660,2020,1,0,1
421690,2015,1,0,1
421690,2020,1,0,1
421720,2017,1,0,1
421740,2020,1,0,1
421770,2020,1,0,1
421810,2012,0,1,1
421820,2012,0,1,1
421830,2020,1,0,1
421870,2013,1,0,1
421870,2020,1,0,1
421890,2017,1,0,1
421900,2020,1,0,1
421930,2016,1,0,1
421950,2014,1,0,1
421950,2017,1,0,1
421950,2018,1,0,1
421970,2017,1,0,1
421970,2018,1,0,1
421970,2019,1,0,1
421970,2020,1,0,1
430005,2020,1,0,1
430010,2020,1,0,1
430040,2016,1,0,1
430060,2012,3,0,3
430060,2016,2,0,2
430060,2017,2,0,2
430060,2018,1,0,1
430060,2019,2,0,2
430064,2013,1,0,1
430080,2012,1,0,1
430105,2012,1,0,1
430110,2015,1,0,1
430140,2019,1,0,1
430160,2012,2,0,2
430160,2014,2,0,2
430160,2015,1,0,1
430160,2016,2,0,2
430160,2018,2,0,2
430160,2019,1,0,1
430160,2020,1,0,1
430190,2018,0,0,1
430195,2016,1,0,1
430200,2016,1,0,1
430210,2018,1,0,1
430210,2019,1,0,1
430222,2018,1,0,1
430230,2016,1,0,1
430240,2018,1,0,1
430280,2017,1,0,1
430280,2019,1,0,1
430300,2013,1,0,1
430300,2019,1,0,1
430310,2013,2,0,2
430310,2014,1,0,1
430310,2016,2,0,2
430310,2020,1,0,1
430350,2013,1,0,1
430350,2014,1,0,1
430370,2017,1,0,1
430390,2014,2,0,2
430390,2017,1,0,1
430420,2014,2,0,2
430420,2018,1,0,1
430430,2014,1,0,1
430430,2015,1,0,1
430435,2018,1,0,1
430435,2019,0,0,1
430450,2014,1,0,1
430450,2018,1,0,1
430460,2012,6,0,6
430460,2015,6,0,6
430460,2016,2,0,2
430460,2017,1,0,1
430460,2018,1,0,1
430460,2019,1,0,1
430463,2012,1,0,1
430463,2013,1,0,1
430463,2016,1,0,1
430463,2017,1,0,1
430466,2017,1,0,1
430470,2012,1,0,1
430470,2014,1,0,1
430470,2017,1,0,1
430470,2020,2,0,2
430490,2012,1,0,1
430490,2019,1,0,1
430510,2012,1,0,1
430510,2013,2,0,2
430510,2014,3,0,3
430510,2015,1,0,1
430510,2016,3,0,3
430510,2017,1,0,1
430510,2018,1,0,1
430510,2019,3,0,3
430510,2020,1,0,1
430520,2018,1,0,1
430535,2012,1,0,1
430580,2014,1,0,1
430590,2013,1,0,1
430590,2020,1,0,1
430610,2012,0,0,1
430610,2014,1,0,1
430610,2020,1,0,1
430635,2014,1,0,1
430640,2017,1,0,1
430650,2012,0,0,1
430650,2014,0,0,1
430660,2014,1,0,1
430660,2015,1,0,1
430660,2016,1,0,1
430680,2020,1,0,1
430690,2012,1,0,1
430693,2013,1,0,1
430695,2017,1,0,1
430697,2012,0,1,1
430697,2015,1,0,1
430700,2014,2,0,2
430700,2015,1,0,1
430700,2017,1,0,1
430700,2020,1,0,1
430730,2012,1,0,1
430750,2016,1,0,1
430760,2018,1,0,1
430770,2012,1,0,1
430770,2018,1,0,1
430770,2019,2,0,2
430780,2012,0,0,1
430780,2013,1,0,1
430790,2012,1,0,1
430790,2015,2,0,2
430790,2016,1,0,1
430790,2019,1,0,1
430810,2016,1,0,1
430810,2017,2,0,2
430820,2020,2,0,2
430850,2019,1,0,1
430870,2012,1,0,1
430880,2016,0,0,1
430890,2020,1,0,1
430900,2019,1,0,1
430920,2012,1,1,2
430920,2014,2,0,2
430920,2015,2,0,2
430920,2016,2,0,2
430920,2017,1,0,1
430930,2015,1,0,1
430940,2014,1,0,1
430960,2014,1,0,1
431000,2012,0,1,1
431020,2015,1,0,1
431020,2017,1,0,1
431020,2020,1,0,1
431030,2016,1,0,1
431033,2016,2,0,2
431060,2017,1,0,1
431085,2012,1,0,1
431085,2017,1,0,1
431100,2019,1,0,1
431125,2018,1,0,1
431140,2017,1,0,1
431162,2018,1,0,1
431177,2013,1,0,1
431177,2017,1,0,1
431225,2013,0,0,1
431240,2012,1,0,1
431240,2014,2,0,2
431240,2015,1,0,1
431240,2017,1,0,1
431261,2020,1,0,1
431270,2017,1,0,1
431270,2020,1,0,1
431280,2020,0,0,1
431303,2014,1,0,1
431306,2014,1,0,1
431320,2015,1,0,1
431320,2020,1,0,1
431330,2014,1,0,1
431330,2017,1,0,1
431340,2012,4,0,4
431340,2014,1,0,1
431340,2016,2,0,2
431340,2017,1,0,1
431340,2019,3,0,3
431340,2020,4,0,4
431350,2014,1,0,1
431350,2018,1,0,1
431350,2019,1,0,1
431370,2017,1,0,1
431370,2020,1,0,1
431390,2018,1,0,1
431395,2017,1,0,1
431400,2019,1,0,1
431405,2015,1,0,1
431405,2016,1,0,1
431410,2012,3,0,3
431410,2013,1,0,1
431410,2014,1,0,1
431410,2016,1,0,1
431413,2017,1,0,1
431440,2012,1,0,1
431440,2013,1,0,1
431440,2014,3,0,3
431440,2015,4,0,4
431440,2017,2,0,2
431440,2018,2,0,2
431440,2019,4,0,4
431440,2020,3,0,3
431442,2013,1,0,1
431449,2019,1,0,1
431460,2016,1,0,1
431480,2017,1,0,1
431490,2012,11,0,11
431490,2013,6,0,6
431490,2014,4,0,4
431490,2015,6,0,6
431490,2016,7,0,7
431490,2017,5,0,5
431490,2018,6,0,6
431490,2019,3,1,4
431490,2020,6,0,6
431500,2013,1,0,1
431560,2012,2,0,2
431560,2013,5,0,5
431560,2014,2,0,2
431560,2015,1,0,1
431560,2016,3,0,3
431560,2018,1,0,1
431560,2019,3,0,3
431560,2020,1,0,1
431570,2014,1,0,1
431575,2012,0,0,1
431580,2020,1,0,1
431600,2018,1,0,1
431610,2018,1,0,1
431640,2012,1,0,1
431640,2014,1,0,1
431640,2018,1,0,1
431640,2020,1,0,1
431660,2012,1,0,1
431660,2013,1,0,1
431680,2017,1,0,1
431680,2018,2,0,2
431680,2020,1,0,1
431690,2012,1,0,1
431690,2014,1,0,1
431690,2015,2,0,2
431690,2016,1,0,1
431690,2019,1,0,1
431690,2020,3,0,3
431710,2015,1,0,1
431710,2017,3,0,3
431710,2018,1,0,1
431710,2020,1,0,1
431720,2013,1,0,1
431720,2016,1,0,1
431720,2017,1,0,1
431720,2019,2,0,2
431740,2017,1,0,1
431740,2018,1,0,1
431750,2012,1,0,1
431750,2014,2,0,2
431750,2016,1,0,1
431750,2017,1,0,1
431750,2020,1,0,1
431760,2012,1,0,1
431760,2013,1,0,1
431760,2014,1,0,1
431760,2017,1,0,1
431790,2019,1,0,1
431800,2012,1,0,2
431800,2019,1,0,1
431820,2014,1,0,1
431830,2013,1,0,1
431830,2015,1,0,1
431830,2016,1,0,1
431840,2012,0,0,1
431842,2018,1,0,1
431848,2012,1,0,1
431850,2012,5,0,5
431850,2020,1,0,1
431870,2012,2,0,2
431870,2013,3,0,3
431870,2017,2,0,2
431870,2019,1,0,1
431870,2020,2,0,2
431880,2018,1,0,1
431890,2018,1,0,1
431900,2013,1,0,1
431900,2020,1,0,1
431915,2020,1,0,1
431950,2015,1,0,1
431950,2018,1,0,1
431990,2013,1,0,1
431990,2014,1,0,1
431990,2015,2,0,2
431990,2016,1,0,1
431990,2019,1,0,1
432000,2012,2,0,2
432000,2015,2,0,2
432010,2012,1,0,1
432010,2013,1,0,1
432010,2014,1,0,1
432010,2016,1,0,1
432026,2018,1,0,1
432035,2018,0,0,1
432040,2018,1,0,1
432040,2019,1,0,1
432070,2012,1,0,1
432080,2016,1,0,1
432080,2019,1,0,1
432085,2017,0,0,1
432090,2013,1,0,1
432090,2015,1,0,1
432090,2016,1,0,1
432090,2018,1,0,1
432100,2018,1,0,1
432110,2018,1,0,1
432110,2020,1,0,1
432120,2012,1,0,1
432120,2014,1,0,1
432120,2018,1,0,1
432130,2012,0,0,1
432135,2014,1,0,1
432145,2015,1,0,1
432145,2017,1,0,1
432150,2014,1,0,1
432150,2015,1,0,1
432160,2012,2,0,2
432160,2013,1,0,1
432160,2014,1,0,1
432160,2016,2,0,2
432160,2017,1,0,1
432160,2018,2,0,2
432160,2020,3,0,3
432170,2012,0,0,1
432170,2019,1,0,1
432190,2015,1,0,1
432190,2019,1,0,1
432200,2015,1,0,1
432220,2012,0,0,1
432220,2016,1,0,1
432220,2020,1,0,1
432240,2012,3,0,3
432240,2014,2,1,3
432240,2015,1,0,1
432240,2017,4,0,4
432240,2018,1,0,1
432240,2019,1,0,1
432250,2012,1,0,1
432250,2013,2,0,2
432250,2018,1,0,1
432250,2020,1,0,1
432253,2020,1,0,1
432260,2012,1,0,1
432260,2015,2,0,2
432270,2012,0,0,1
432300,2012,6,0,6
432300,2013,1,0,1
432300,2014,1,0,1
432300,2015,2,0,2
432300,2016,0,0,3
432300,2017,2,0,2
432300,2019,0,1,1
432345,2018,1,0,1
432375,2015,1,0,1
432380,2013,1,0,1
500020,2016,0,0,1
500020,2017,0,0,1
500060,2012,1,0,1
500060,2014,1,0,1
500060,2015,2,0,2
500060,2016,1,0,1
500060,2017,1,0,1
500060,2019,1,0,1
500070,2012,1,0,1
500070,2015,0,0,1
500070,2018,1,0,1
500070,2020,1,0,1
500080,2012,1,0,1
500080,2016,0,0,1
500085,2014,1,0,1
500085,2015,1,0,1
500085,2019,1,0,1
500085,2020,1,0,1
500090,2018,1,0,1
500100,2015,1,0,1
500110,2014,1,0,1
500110,2018,1,0,1
500110,2019,1,0,1
500124,2014,1,0,1
500124,2016,1,0,1
500150,2018,1,0,1
500190,2012,1,0,1
500190,2018,1,0,1
500210,2020,1,0,1
500215,2015,1,0,1
500215,2020,1,0,1
500220,2012,1,0,1
500220,2014,1,0,1
500230,2012,1,0,1
500230,2013,1,0,1
500240,2016,0,0,1
500260,2012,1,0,1
500260,2019,1,0,1
500270,2012,8,0,8
500270,2013,9,0,9
500270,2014,3,0,3
500270,2015,7,0,7
500270,2016,6,0,6
500270,2017,5,0,5
500270,2018,7,0,7
500270,2019,7,0,7
500270,2020,3,0,3
500280,2014,1,0,1
500295,2019,1,0,1
500315,2014,1,0,1
500315,2015,0,0,1
500315,2017,0,0,1
500315,2020,1,0,1
500320,2012,2,0,2
500320,2014,3,0,3
500320,2015,4,0,4
500320,2016,3,0,3
500320,2018,3,0,3
500320,2019,1,0,1
500320,2020,2,0,2
500325,2015,2,0,2
500330,2012,1,0,1
500330,2013,1,0,1
500330,2015,1,0,1
500330,2016,1,0,1
500330,2018,1,0,1
500345,2012,1,0,1
500345,2013,2,0,2
500348,2018,1,0,1
500370,2012,2,0,2
500370,2013,1,0,1
500370,2014,1,0,1
500370,2015,1,0,1
500370,2016,4,0,4
500370,2018,2,0,2
500370,2019,2,0,2
500370,2020,3,0,3
500375,2013,1,0,1
500380,2014,1,0,1
500380,2015,1,0,1
500380,2019,0,0,1
500410,2012,1,0,1
500410,2014,1,0,1
500440,2013,1,0,1
500450,2017,1,0,1
500460,2015,0,0,1
500470,2019,1,0,1
500480,2013,1,0,1
500500,2018,1,0,1
500515,2016,1,0,1
500520,2014,2,0,2
500525,2017,1,0,1
500540,2012,1,0,1
500540,2019,1,0,1
500560,2013,2,0,2
500560,2017,1,0,1
500560,2019,1,0,1
500570,2015,1,0,1
500570,2016,1,0,1
500570,2017,1,0,1
500570,2020,1,0,1
500580,2018,1,0,1
500600,2018,0,0,1
500620,2014,1,0,1
500620,2017,1,0,1
500630,2015,1,0,1
500635,2015,2,0,2
500635,2017,0,0,1
500635,2019,1,0,1
500660,2014,2,0,2
500660,2015,2,0,2
500660,2016,0,0,1
500660,2017,3,0,3
500660,2018,1,0,1
500690,2012,1,0,1
500690,2013,1,0,1
500690,2016,1,0,2
500720,2017,0,0,2
500720,2019,1,0,1
500730,2018,1,0,1
500740,2014,1,0,1
500740,2016,1,0,1
500755,2020,1,0,1
500769,2012,1,0,1
500770,2012,1,0,1
500770,2019,1,0,1
500790,2012,1,0,1
500790,2018,1,0,1
500790,2020,1,0,1
500793,2012,1,0,1
500795,2015,1,0,1
500795,2016,1,0,1
500795,2018,0,0,1
500797,2014,1,0,1
500830,2012,1,0,1
500830,2013,2,0,2
500830,2014,3,0,3
500830,2016,2,0,2
500830,2017,2,0,2
500830,2018,3,0,3
510010,2013,1,0,1
510020,2018,1,0,1
510025,2012,0,1,1
510025,2014,2,0,2
510025,2015,2,0,2
510025,2018,1,0,1
510035,2020,1,0,1
510040,2018,1,0,1
510060,2015,1,0,1
510100,2016,1,0,1
510130,2018,1,0,1
510140,2014,1,0,1
510140,2015,2,0,2
510140,2016,1,0,1
510140,2020,2,0,2
510160,2018,1,0,1
510180,2013,1,0,1
510180,2019,1,0,1
510185,2012,0,0,1
510190,2013,2,0,2
510190,2014,1,0,1
510190,2015,1,0,1
510250,2012,1,0,1
510250,2013,1,0,1
510250,2014,2,0,2
510250,2015,4,0,4
510250,2016,3,0,3
510250,2017,1,0,1
510250,2018,1,0,1
510250,2019,1,0,1
510250,2020,5,0,5
510260,2015,1,0,1
510260,2016,1,0,1
510260,2018,1,0,1
510260,2020,1,0,1
510263,2012,1,0,1
510263,2013,1,0,1
510263,2014,1,0,1
510263,2015,1,0,1
510263,2017,1,0,1
510263,2019,1,0,1
510267,2013,1,0,1
510267,2014,1,0,1
510267,2015,1,0,1
510267,2017,1,0,1
510268,2018,1,0,1
510269,2020,1,0,1
510270,2013,2,0,2
510270,2015,1,0,1
510270,2016,1,0,1
510270,2018,1,0,1
510300,2012,1,0,1
510300,2013,1,0,1
510300,2015,1,0,1
510305,2016,1,0,1
510310,2012,0,0,1
510320,2020,0,1,1
510330,2013,1,0,1
510330,2015,2,0,2
510330,2018,1,0,1
510335,2016,1,0,1
510335,2020,2,0,2
510340,2012,5,0,5
510340,2013,3,0,3
510340,2014,11,0,11
510340,2015,5,0,5
510340,2016,3,0,3
510340,2017,5,0,5
510340,2018,3,0,3
510340,2019,3,0,3
510340,2020,10,0,10
510343,2017,1,0,1
510343,2019,1,0,1
510350,2012,1,0,1
510350,2020,1,0,1
510360,2012,1,0,1
510370,2015,1,0,1
510370,2020,1,0,1
510385,2012,2,0,2
510410,2012,1,0,1
510410,2013,1,0,1
510410,2016,1,0,1
510410,2020,1,0,1
510420,2016,1,0,1
510454,2014,1,0,1
510454,2018,1,0,1
510460,2016,2,0,2
510460,2019,1,0,1
510480,2015,1,0,1
510480,2020,1,0,1
510490,2017,1,0,1
510490,2020,0,0,1
510515,2012,2,0,2
510515,2014,1,0,1
510515,2016,1,0,1
510515,2017,1,0,1
510515,2019,1,0,1
510517,2013,1,0,1
510525,2013,2,0,2
510525,2014,1,0,1
510525,2015,1,0,1
510525,2016,2,0,2
510525,2017,3,0,3
510525,2019,1,0,1
510525,2020,1,0,1
510550,2018,0,0,1
510550,2019,0,0,1
510562,2015,1,0,1
510562,2018,1,0,1
510590,2016,2,0,2
510590,2018,2,0,2
510600,2012,0,0,1
510600,2013,1,0,1
510610,2016,1,0,1
510615,2012,1,0,1
510615,2019,1,0,1
510622,2013,1,0,1
510622,2014,1,0,1
510622,2015,1,0,1
510622,2016,2,0,2
510622,2017,3,0,3
510624,2018,1,0,1
510625,2016,1,0,1
510625,2020,1,0,1
510626,2014,1,0,1
510626,2016,1,0,1
510630,2015,1,0,1
510637,2012,0,1,1
510637,2019,1,0,1
510637,2020,1,0,1
510642,2019,1,0,1
510650,2013,1,0,1
510650,2014,1,0,1
510650,2017,1,0,1
510650,2019,1,0,2
510675,2012,0,0,1
510675,2014,1,0,1
510675,2016,1,0,1
510675,2019,1,0,1
510675,2020,1,0,1
510677,2016,1,0,1
510704,2012,1,0,1
510704,2013,1,0,1
510704,2015,1,0,1
510704,2016,2,0,2
510704,2017,1,0,1
510704,2018,1,0,1
510704,2019,1,0,1
510704,2020,1,0,1
510706,2017,0,0,1
510706,2019,2,0,2
510710,2017,1,0,1
510710,2018,1,0,1
510720,2019,1,0,1
510724,2017,1,0,1
510726,2014,1,0,1
510730,2012,1,0,1
510730,2016,1,0,1
510730,2017,2,0,2
510730,2019,1,0,1
510735,2015,1,0,1
510757,2017,0,1,1
510760,2013,1,0,1
510760,2014,1,0,1
510760,2015,1,0,1
510760,2016,1,0,1
510760,2017,1,0,1
510760,2018,5,0,5
510760,2019,3,0,3
510760,2020,1,0,1
510770,2013,2,0,2
510770,2020,1,0,1
510779,2019,0,0,1
510780,2013,1,0,1
510780,2017,1,0,1
510780,2019,1,0,1
510780,2020,1,0,1
510787,2014,1,0,1
510790,2012,3,0,3
510790,2013,2,0,2
510790,2014,3,0,3
510790,2015,1,0,1
510790,2016,1,0,1
510790,2018,2,0,2
510790,2019,2,0,2
510790,2020,1,0,2
510792,2012,1,0,1
510792,2015,1,0,1
510792,2016,2,0,2
510792,2019,2,0,2
510792,2020,2,0,2
510795,2012,1,0,1
510795,2013,1,0,1
510795,2016,1,0,1
510795,2017,2,0,2
510795,2018,2,0,2
510795,2019,1,0,1
510795,2020,1,0,1
510800,2019,2,0,2
510805,2018,1,0,1
510810,2016,1,0,1
510820,2016,1,0,1
510835,2018,1,0,1
510840,2012,1,0,1
510840,2013,9,0,9
510840,2014,4,0,4
510840,2015,10,0,10
510840,2016,3,0,3
510840,2017,5,0,5
510840,2018,2,0,2
510840,2019,3,0,3
510840,2020,7,0,8
510850,2016,1,0,1
510850,2019,1,0,1
510860,2020,1,0,1
520010,2016,1,0,1
520010,2020,1,0,1
520013,2012,0,0,1
520013,2014,1,0,1
520013,2019,1,0,1
520015,2017,1,0,1
520025,2012,2,1,3
520025,2013,2,0,2
520025,2014,1,0,1
520025,2015,3,0,3
520025,2016,2,0,2
520025,2017,2,0,2
520025,2018,4,0,4
520025,2019,2,0,2
520025,2020,3,0,3
520030,2013,1,0,1
520030,2014,1,0,1
520030,2017,1,0,1
520030,2019,2,0,2
520055,2012,0,0,1
520085,2017,1,0,1
520110,2012,6,0,6
520110,2013,5,0,5
520110,2014,5,0,5
520110,2015,3,0,3
520110,2016,5,0,5
520110,2017,2,0,2
520110,2018,8,0,8
520110,2019,3,0,3
520110,2020,5,0,5
520130,2012,1,0,1
520130,2019,2,0,2
520140,2012,6,0,6
520140,2013,4,0,4
520140,2014,3,0,3
520140,2015,6,0,6
520140,2016,5,0,5
520140,2017,5,0,5
520140,2018,5,0,5
520140,2019,7,0,7
520140,2020,7,0,7
520160,2019,1,0,1
520250,2014,1,0,1
520250,2016,1,0,1
520320,2018,1,0,1
520330,2018,1,0,1
520330,2019,1,0,1
520340,2017,1,0,1
520350,2014,1,0,1
520350,2018,1,0,1
520350,2020,1,0,1
520357,2016,1,0,1
520400,2015,1,0,1
520425,2015,1,0,1
520430,2015,1,0,1
520430,2016,1,0,1
520440,2019,1,0,1
520450,2013,1,0,1
520450,2014,1,0,1
520450,2015,1,0,1
520450,2016,1,0,1
520450,2019,1,0,1
520450,2020,1,0,1
520470,2014,0,0,1
520480,2012,1,0,1
520485,2014,1,0,1
520490,2015,1,0,1
520490,2018,1,0,1
520490,2019,1,0,1
520490,2020,2,0,2
520510,2012,1,0,1
520510,2015,2,0,2
520510,2016,2,0,2
520510,2020,3,0,3
520530,2017,1,0,1
520540,2018,1,0,1
520545,2017,1,0,1
520545,2020,1,0,1
520547,2015,1,0,1
520547,2020,1,0,1
520549,2012,3,0,3
520549,2013,1,0,1
520549,2014,1,0,1
520549,2020,1,0,1
520551,2015,1,0,1
520551,2017,1,0,1
520551,2020,1,0,1
520552,2012,0,0,1
520620,2015,2,0,2
520620,2018,1,0,1
520620,2020,2,0,2
520640,2018,1,0,1
520680,2016,1,0,1
520740,2016,1,0,1
520740,2018,1,0,1
520740,2019,1,0,1
520750,2019,1,0,1
520753,2012,1,0,1
520800,2012,0,0,2
520800,2014,1,0,1
520800,2016,2,0,2
520800,2017,1,0,1
520800,2019,2,0,2
520800,2020,2,0,2
520815,2015,1,0,1
520860,2013,1,0,1
520860,2014,1,0,1
520870,2012,13,0,13
520870,2013,7,0,7
520870,2014,12,0,12
520870,2015,8,0,8
520870,2016,6,0,6
520870,2017,11,0,11
520870,2018,13,0,13
520870,2019,13,0,13
520870,2020,15,0,15
520880,2013,1,0,1
520880,2016,1,0,1
520880,2019,1,0,1
520880,2020,2,0,2
520910,2016,1,0,1
520910,2017,1,0,1
520910,2018,1,0,1
520960,2018,1,0,1
520970,2018,1,0,1
520970,2020,1,0,1
520995,2018,1,0,1
520995,2020,1,0,1
521000,2019,1,0,1
521010,2014,1,0,1
521040,2014,1,0,1
521040,2017,1,0,1
521040,2019,1,0,1
521120,2017,1,0,1
521120,2019,1,0,1
521120,2020,1,1,2
521150,2013,1,0,1
521150,2014,2,0,2
521150,2015,1,0,1
521150,2016,1,0,1
521150,2020,3,0,3
521170,2019,1,0,1
521180,2013,1,0,1
521180,2017,2,0,2
521180,2018,2,0,2
521180,2020,1,0,1
521190,2013,2,0,2
521190,2014,2,0,2
521190,2015,2,0,2
521190,2016,1,0,1
521190,2017,1,0,1
521190,2018,2,0,2
521220,2013,1,0,1
521220,2015,1,0,1
521220,2017,1,0,1
521230,2013,1,0,1
521250,2012,4,0,4
521250,2013,2,0,2
521250,2014,2,0,2
521250,2015,1,0,1
521250,2016,2,0,2
521250,2017,1,0,1
521250,2018,4,0,4
521250,2019,3,0,3
521250,2020,3,0,3
521308,2012,1,0,1
521308,2013,1,0,1
521308,2019,1,0,1
521310,2013,1,0,1
521310,2018,1,0,1
521310,2020,1,0,1
521350,2017,1,0,1
521370,2013,1,0,1
521370,2019,1,0,1
521375,2013,1,0,1
521375,2015,1,0,1
521375,2019,1,0,1
521380,2018,1,0,1
521400,2020,1,0,1
521440,2015,1,0,1
521440,2019,1,0,1
521450,2012,0,0,1
521450,2014,1,0,1
521450,2016,1,0,1
521450,2020,1,0,1
521460,2015,1,0,1
521490,2017,1,0,1
521500,2020,2,0,2
521523,2012,1,0,1
521523,2014,1,0,1
521523,2016,4,0,4
521523,2017,1,0,1
521523,2018,1,0,1
521523,2020,1,0,1
521570,2012,0,0,1
521570,2015,1,0,1
521640,2019,1,0,1
521640,2020,1,0,1
521730,2016,1,0,1
521740,2013,1,0,1
521740,2019,1,0,1
521760,2015,2,0,2
521760,2016,3,0,3
521760,2019,1,0,1
521760,2020,1,0,1
521770,2016,1,0,1
521800,2017,1,0,1
521800,2020,1,0,1
521810,2014,1,0,1
521830,2012,0,0,1
521830,2015,2,0,2
521830,2018,1,0,1
521830,2019,1,0,1
521850,2015,1,0,1
521850,2019,1,0,1
521860,2014,1,0,1
521860,2018,1,0,1
521860,2020,1,0,1
521878,2019,1,0,1
521880,2013,5,0,5
521880,2014,1,0,1
521880,2015,1,0,1
521880,2016,3,0,3
521880,2017,1,0,1
521880,2018,2,0,2
521880,2019,2,0,2
521880,2020,4,0,4
521890,2015,1,0,1
521890,2016,1,0,1
521890,2020,1,0,1
521910,2017,1,0,1
521930,2018,1,0,1
521930,2020,1,0,1
521935,2014,1,0,1
521940,2013,1,0,1
521945,2013,1,0,1
521970,2017,2,0,2
521970,2020,1,0,1
521975,2015,1,0,1
521975,2017,3,0,3
521975,2019,1,0,1
521980,2012,1,0,1
522010,2018,1,0,1
522010,2020,2,0,2
522015,2015,1,0,1
522015,2019,1,0,1
522020,2015,1,0,1
522040,2017,1,0,1
522045,2012,1,0,1
522045,2014,2,0,2
522045,2015,2,0,2
522045,2016,2,0,2
522045,2017,2,0,2
522045,2018,1,0,1
522045,2019,2,0,2
522045,2020,1,0,1
522050,2014,1,0,1
522068,2013,1,0,1
522070,2018,1,0,1
522119,2015,1,0,1
522130,2014,1,0,1
522140,2012,2,0,2
522140,2013,1,0,1
522140,2015,1,0,1
522140,2016,2,0,2
522140,2019,2,0,2
522140,2020,2,0,2
522145,2015,1,0,1
522155,2014,1,0,1
522160,2012,0,0,1
522160,2018,2,0,2
522185,2013,2,0,2
522185,2014,1,0,1
522185,2015,1,0,1
522185,2017,1,0,1
522185,2018,1,0,1
522185,2019,1,0,1
522185,2020,2,0,2
522200,2013,1,0,1
522205,2013,1,0,1
522220,2020,1,0,1
522230,2019,1,0,1
530010,2012,19,0,19
530010,2013,23,1,24
530010,2014,20,0,20
530010,2015,16,0,16
530010,2016,24,0,24
530010,2017,21,0,21
530010,2018,23,1,24
530010,2019,9,0,9
530010,2020,21,0,21
