"codmunres","ano","garbage_morbidade_neonatal_i_algumas_doencas_infecciosas_e_parasitarias","garbage_morbidade_neonatal_x_doencas_do_aparelho_respiratorio","garbage_morbidade_neonatal_xiv_doencas_do_aparelho_geniturinario","garbage_morbidade_neonatal_xi_doencas_do_aparelho_digestivo","garbage_morbidade_neonatal_xii_doencas_da_pele_e_do_tecido_subcutaneo","garbage_morbidade_neonatal_xix_lesoes_envenenamento_e_algumas_outras_consequencias_de_causas_externas","garbage_morbidade_neonatal_iii_doencas_do_sangue_e_dos_orgaos_hematopoeticos_e_alguns_transtornos_imunitarios","garbage_morbidade_neonatal_vi_doencas_do_sistema_nervoso","garbage_morbidade_neonatal_ix_doencas_do_aparelho_circulatorio","garbage_morbidade_neonatal_xviii_sintomas_sinais_e_achados_anormais_de_exames_clinicos_e_de_laboratorio_nao_classificados_em_outra_parte","garbage_morbidade_neonatal_xvi_algumas_afeccoes_originadas_no_periodo_perinatal","garbage_morbidade_neonatal_vii_doencas_do_olho_e_anexos","garbage_morbidade_neonatal_xiii_doencas_do_sistema_osteomuscular_e_do_tecido_conjuntivo","garbage_morbidade_neonatal_na","garbage_morbidade_neonatal_iv_doencas_endocrinas_nutricionais_e_metabolicas","garbage_morbidade_neonatal_xvii_malformacoes_congenitas_deformidades_e_anomalias_cromossomicas","garbage_morbidade_neonatal_viii_doencas_do_ouvido_e_da_apofise_mastoide","garbage_morbidade_neonatal_xv_gravidez_parto_e_puerperio","garbage_morbidade_neonatal_ii_neoplasias_tumores","garbage_morbidade_neonatal_v_transtornos_mentais_e_comportamentais","internacoes_neonatais_totais"
"430860",2024,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11
"430865",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430870",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"430880",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"430885",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"430890",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"430900",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"430905",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"430910",2024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37
"430912",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"430915",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"430920",2024,8,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,174
"430925",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430930",2024,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,79
"430940",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"430950",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430955",2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"430957",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"430960",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"430965",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"430970",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"430975",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"430980",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"430990",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"430995",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431000",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"431010",2024,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28
"431020",2024,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84
"431030",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431033",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"431036",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431040",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"431041",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431043",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431046",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431050",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"431053",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431055",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431057",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431060",2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"431065",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431070",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431075",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431080",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"431085",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431087",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431090",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431100",2024,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16
"431110",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431112",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"431113",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431115",2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"431120",2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"431123",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431125",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431127",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431130",2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16
"431140",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"431142",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431150",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431160",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431162",2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"431164",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431170",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431171",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431173",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431175",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431177",2024,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"431179",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431180",2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"431190",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431198",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431205",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431210",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431213",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431215",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431217",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431220",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431225",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431230",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"431235",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431237",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431238",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431240",2024,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36
"431242",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431244",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431245",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431247",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431250",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"431260",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"431261",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431262",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431265",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431267",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431270",2024,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"431275",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431280",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431290",2024,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7
"431295",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431300",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431301",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"431303",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431306",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"431308",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431310",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431320",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"431330",2024,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20
"431333",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431335",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431337",2024,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"431339",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"431340",2024,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,173
"431342",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431344",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431346",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431349",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"431350",2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"431360",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"431365",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"431370",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"431380",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"431390",2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21
"431395",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"431400",2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"431402",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431403",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431405",2024,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
"431406",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431407",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431410",2024,3,6,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,337
"431413",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431415",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431417",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431420",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"431430",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431440",2024,33,1,0,2,0,0,0,2,0,0,10,0,0,0,0,0,1,0,0,0,316
"431442",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431445",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431446",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431447",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431449",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"431450",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431454",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431455",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431460",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"431470",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"431475",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431477",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431478",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431480",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"431490",2024,114,12,0,4,0,0,0,2,2,2,31,0,0,0,0,0,0,0,0,0,1188
"431500",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431505",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431507",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431510",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431513",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431514",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"431515",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"431517",2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431520",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431530",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"431531",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431532",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431535",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431540",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"431545",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431550",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"431555",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431560",2024,3,2,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,167
"431570",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"431575",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431580",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"431590",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"431595",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431600",2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"431610",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"431620",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431630",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431640",2024,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"431642",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431643",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431645",2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"431647",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431650",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431660",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"431670",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"431673",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431675",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431680",2024,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87
"431690",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
"431695",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431697",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431700",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"431710",2024,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
"431720",2024,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73
"431725",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431730",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17
"431740",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"431750",2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60
"431755",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431760",2024,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"431770",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431775",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431780",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"431790",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431795",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431800",2024,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29
"431805",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431810",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"431820",2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"431830",2024,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39
"431840",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"431842",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431843",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431844",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431845",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431846",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431848",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431849",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431850",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"431860",2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"431861",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431862",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431870",2024,1,2,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,159
"431880",2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"431890",2024,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"431900",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"431910",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431912",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431915",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"431920",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431930",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"431935",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431936",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431937",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431940",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"431950",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"431960",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"431970",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431971",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431973",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"431975",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"431980",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"431990",2024,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68
"432000",2024,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105
"432010",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"432020",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"432023",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"432026",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"432030",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"432032",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"432035",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"432040",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"432045",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"432050",2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"432055",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"432057",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"432060",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"432065",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432067",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"432070",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"432080",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"432085",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432090",2024,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"432100",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"432110",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"432120",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"432130",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
