CODMUNRES,ANO,Obito_MIF_investigado_com_Ficha_Sintese,Obito_MIF_investigado_sem_Ficha_Sintese,TOTAL_OBITOS_MULHER_IDADE_FERTIL
311890,2018,2,0,2
311890,2019,2,0,2
311890,2020,5,0,5
311900,2012,5,0,5
311900,2015,1,0,1
311900,2016,2,0,2
311900,2017,4,0,4
311900,2018,3,0,3
311900,2019,3,0,3
311900,2020,2,0,2
311910,2012,11,0,11
311910,2013,14,0,14
311910,2014,9,0,10
311910,2015,8,0,8
311910,2016,10,0,10
311910,2017,9,0,9
311910,2018,7,0,8
311910,2019,13,0,13
311910,2020,7,0,7
311920,2012,3,0,3
311920,2013,1,0,1
311920,2014,1,0,1
311920,2015,3,0,3
311920,2016,2,0,2
311920,2018,1,0,1
311920,2019,2,0,3
311920,2020,0,2,6
311930,2012,6,0,6
311930,2013,5,0,5
311930,2014,9,0,9
311930,2015,12,0,12
311930,2016,7,0,7
311930,2017,8,0,8
311930,2018,9,0,9
311930,2019,10,0,10
311930,2020,8,0,8
311940,2012,51,0,51
311940,2013,41,0,41
311940,2014,31,0,32
311940,2015,30,0,30
311940,2016,41,0,41
311940,2017,30,0,30
311940,2018,24,0,24
311940,2019,21,0,21
311940,2020,31,0,31
311950,2012,5,0,5
311950,2013,2,0,2
311950,2014,6,0,6
311950,2015,2,0,2
311950,2016,1,0,1
311950,2017,2,0,3
311950,2018,3,0,3
311950,2019,2,0,2
311950,2020,0,0,3
311960,2014,0,0,3
311960,2015,0,1,2
311960,2016,0,0,2
311960,2017,2,0,2
311960,2018,1,0,1
311970,2013,3,0,3
311970,2014,1,0,1
311970,2016,1,0,1
311970,2019,2,0,2
311970,2020,1,0,1
311980,2012,1,0,4
311980,2013,1,0,1
311980,2014,0,0,1
311980,2017,1,0,1
311980,2018,1,0,1
311990,2012,1,0,1
311990,2013,1,0,1
311990,2015,2,0,2
311990,2017,2,0,2
311990,2018,1,0,2
311990,2020,1,0,1
311995,2012,3,0,3
311995,2013,2,0,2
311995,2014,3,0,3
311995,2015,3,0,3
311995,2017,2,0,2
311995,2018,1,0,1
311995,2020,2,0,2
312000,2012,1,0,1
312000,2013,1,0,1
312000,2017,3,0,3
312000,2018,1,0,1
312000,2019,1,0,1
312000,2020,1,0,1
312010,2013,3,0,3
312010,2014,3,0,3
312010,2015,3,0,3
312010,2016,1,0,1
312010,2017,3,0,3
312010,2018,1,0,2
312010,2019,1,0,1
312015,2012,8,0,8
312015,2013,1,0,1
312015,2014,3,0,3
312015,2015,7,0,7
312015,2017,2,0,3
312015,2018,3,0,3
312015,2019,1,0,1
312015,2020,1,0,1
312020,2012,9,0,9
312020,2013,7,0,7
312020,2014,2,0,3
312020,2015,1,0,1
312020,2016,7,0,7
312020,2017,4,0,4
312020,2018,3,0,3
312020,2019,2,0,2
312020,2020,6,0,6
312030,2012,3,0,3
312030,2015,3,0,3
312030,2016,3,0,3
312030,2017,1,0,1
312030,2018,2,0,2
312030,2019,1,0,1
312030,2020,3,0,3
312040,2012,3,0,3
312040,2013,2,0,2
312040,2014,0,1,3
312040,2015,2,1,4
312040,2016,3,0,3
312040,2017,2,0,2
312040,2018,1,0,1
312040,2019,3,0,3
312040,2020,2,0,2
312050,2012,4,0,4
312050,2013,1,1,2
312050,2014,1,0,1
312050,2015,3,0,3
312050,2016,1,0,1
312050,2017,2,0,2
312050,2018,1,0,1
312050,2019,1,0,1
312050,2020,3,0,3
312060,2013,1,0,1
312060,2014,2,0,3
312060,2015,0,0,1
312060,2016,1,0,1
312060,2017,0,0,1
312060,2018,3,0,3
312060,2020,1,0,1
312070,2012,2,0,2
312070,2013,3,0,3
312070,2014,1,0,1
312070,2015,1,0,1
312070,2016,2,0,2
312070,2019,1,0,1
312080,2012,12,1,14
312080,2013,4,0,4
312080,2014,5,0,5
312080,2015,9,0,9
312080,2016,6,0,6
312080,2017,5,0,5
312080,2018,5,0,5
312080,2019,6,0,6
312080,2020,6,0,6
312083,2012,1,0,2
312083,2013,1,0,1
312083,2014,3,0,4
312083,2015,1,0,1
312083,2016,3,0,3
312083,2017,4,0,4
312083,2018,1,0,1
312083,2020,1,0,1
312087,2012,2,0,2
312087,2013,2,0,2
312087,2014,3,0,3
312087,2015,5,0,5
312087,2016,4,0,4
312087,2018,4,0,4
312087,2019,2,0,2
312087,2020,3,0,4
312090,2012,24,0,25
312090,2013,21,0,21
312090,2014,30,0,30
312090,2015,21,0,21
312090,2016,24,0,24
312090,2017,34,0,35
312090,2018,27,0,27
312090,2019,23,0,23
312090,2020,24,0,24
312100,2012,3,0,3
312100,2013,6,0,6
312100,2014,1,0,1
312100,2015,3,0,3
312100,2016,2,0,3
312100,2017,3,0,3
312100,2018,3,0,3
312100,2019,2,0,2
312100,2020,4,0,4
312110,2012,3,0,3
312110,2014,4,0,4
312110,2016,1,0,1
312110,2017,1,0,1
312110,2018,2,0,2
312110,2019,2,0,2
312110,2020,2,0,2
312120,2012,1,0,2
312120,2013,2,0,2
312120,2014,2,0,2
312120,2015,1,0,1
312120,2017,2,0,3
312120,2018,1,0,1
312120,2020,3,0,3
312125,2012,3,0,3
312125,2014,4,0,4
312125,2015,4,0,4
312125,2016,1,0,1
312125,2017,0,0,3
312125,2018,0,0,3
312125,2019,1,0,3
312125,2020,0,0,3
312130,2012,1,0,1
312130,2013,3,0,3
312130,2015,2,0,2
312130,2017,1,0,1
312130,2019,1,0,1
312130,2020,1,0,2
312140,2012,4,0,4
312140,2013,4,0,4
312140,2014,2,0,2
312140,2015,1,0,1
312140,2017,2,0,2
312140,2019,3,0,3
312140,2020,1,0,1
312150,2012,2,0,2
312150,2013,3,0,3
312150,2014,1,0,1
312150,2015,1,0,1
312150,2016,3,0,3
312150,2017,2,0,2
312150,2018,2,0,2
312150,2020,2,0,2
312160,2012,16,0,16
312160,2013,19,0,19
312160,2014,17,0,17
312160,2015,24,0,24
312160,2016,16,0,16
312160,2017,7,0,7
312160,2018,11,0,11
312160,2019,27,0,27
312160,2020,19,0,19
312170,2012,0,0,1
312170,2013,2,0,2
312170,2014,2,0,3
312170,2016,1,0,1
312170,2017,3,0,3
312170,2018,2,0,2
312170,2019,3,0,3
312180,2012,3,0,3
312180,2013,6,0,6
312180,2014,1,0,1
312180,2015,1,0,1
312180,2016,4,0,4
312180,2017,2,0,2
312180,2018,4,0,4
312190,2012,0,0,1
312190,2013,4,0,4
312190,2014,1,0,1
312190,2015,2,0,2
312190,2016,2,0,2
312190,2017,5,0,5
312190,2019,4,0,4
312200,2012,7,0,7
312200,2013,5,0,5
312200,2014,8,0,8
312200,2015,8,0,8
312200,2016,12,0,12
312200,2017,13,0,13
312200,2018,6,0,6
312200,2019,9,0,9
312200,2020,8,0,8
312210,2012,2,0,2
312210,2013,3,0,3
312210,2014,2,0,2
312210,2015,2,0,2
312210,2016,0,0,1
312210,2017,1,0,1
312210,2019,1,0,2
312210,2020,0,0,1
312220,2012,5,0,5
312220,2013,1,0,1
312220,2014,4,0,4
312220,2015,2,0,2
312220,2016,1,0,1
312220,2017,3,0,3
312220,2018,3,0,3
312220,2019,1,0,1
312220,2020,6,0,6
312230,2012,68,1,82
312230,2013,46,1,62
312230,2014,48,0,57
312230,2015,63,0,63
312230,2016,70,0,70
312230,2017,65,0,65
312230,2018,65,0,65
312230,2019,47,0,47
312230,2020,60,0,60
312235,2012,3,0,3
312235,2013,1,0,1
312235,2014,2,0,2
312235,2015,6,0,6
312235,2016,2,0,2
312235,2017,4,0,4
312235,2018,2,0,2
312235,2019,5,0,6
312235,2020,2,0,3
312240,2013,1,0,1
312240,2014,4,0,4
312240,2015,1,0,1
312240,2017,2,0,2
312240,2018,2,0,2
312240,2019,2,0,2
312240,2020,1,0,1
312245,2012,5,0,5
312245,2013,2,0,2
312245,2014,2,0,2
312245,2016,6,0,6
312245,2018,1,0,1
312245,2019,4,0,4
312245,2020,5,0,6
312247,2012,0,0,1
312247,2013,2,0,2
312247,2015,3,0,3
312247,2016,4,0,4
312247,2017,2,0,2
312247,2018,1,0,1
312247,2019,1,0,1
312247,2020,1,0,1
312250,2014,3,0,3
312250,2015,1,0,1
312250,2016,1,0,2
312250,2017,1,0,2
312250,2018,3,0,3
312250,2019,4,0,4
312250,2020,1,0,1
312260,2012,1,0,1
312260,2013,2,0,2
312260,2014,3,0,3
312260,2015,1,0,4
312260,2016,3,0,3
312260,2017,1,0,1
312260,2018,2,0,2
312260,2019,2,0,2
312260,2020,1,0,1
312270,2012,1,0,1
312270,2013,3,0,3
312270,2014,2,0,2
312270,2016,1,0,1
312270,2017,0,0,1
312270,2018,0,0,1
312270,2020,0,0,1
312280,2014,1,0,1
312280,2015,2,0,2
312280,2017,2,0,2
312280,2020,1,0,1
312290,2012,3,0,3
312290,2014,1,0,1
312290,2015,6,0,6
312290,2016,3,0,3
312290,2017,2,0,2
312290,2018,2,0,2
312290,2019,4,0,4
312290,2020,1,0,1
312300,2012,3,0,3
312300,2013,1,0,1
312300,2014,2,0,2
312300,2015,1,0,2
312300,2016,1,0,1
312300,2017,5,0,5
312300,2018,3,0,3
312300,2019,1,0,2
312300,2020,1,0,2
312310,2012,1,0,1
312310,2014,5,0,5
312310,2015,1,0,1
312310,2016,3,0,3
312310,2017,2,0,2
312310,2018,2,0,2
312310,2020,2,0,2
312320,2012,6,1,7
312320,2013,4,0,4
312320,2014,4,0,4
312320,2015,0,1,5
312320,2016,4,0,4
312320,2017,7,0,7
312320,2018,3,0,3
312320,2019,4,0,4
312320,2020,5,0,5
312330,2013,2,0,2
312330,2014,3,0,3
312330,2015,3,0,3
312330,2016,0,0,1
312330,2017,2,0,2
312330,2018,2,0,2
312330,2019,1,0,1
312340,2014,1,0,1
312340,2015,1,0,1
312350,2014,2,0,2
312350,2015,1,0,1
312350,2016,1,0,1
312352,2012,1,0,1
312352,2013,2,0,2
312352,2015,1,0,1
312352,2016,3,0,3
312352,2017,3,0,3
312352,2018,2,0,2
312352,2019,1,0,1
312352,2020,0,0,1
312360,2012,4,0,4
312360,2013,6,0,7
312360,2014,5,0,5
312360,2015,7,0,7
312360,2016,9,0,9
312360,2017,14,0,14
312360,2018,10,0,10
312360,2019,8,0,8
312360,2020,5,0,5
312370,2012,4,0,4
312370,2013,7,0,7
312370,2014,3,0,3
312370,2015,3,0,3
312370,2016,7,0,7
312370,2017,3,0,3
312370,2018,4,0,4
312370,2019,3,0,3
312370,2020,5,0,5
312380,2012,2,0,2
312380,2013,4,0,4
312380,2015,1,0,1
312380,2016,1,0,1
312380,2017,3,0,3
312380,2018,2,0,2
312380,2019,4,0,4
312385,2012,2,0,2
312385,2013,2,0,2
312385,2014,2,0,2
312385,2015,3,0,3
312385,2016,4,0,4
312385,2017,4,0,4
312385,2018,2,0,2
312385,2019,2,0,2
312385,2020,1,0,1
312390,2012,5,0,5
312390,2013,4,0,4
312390,2014,4,0,4
312390,2015,8,0,8
312390,2016,9,0,9
312390,2017,5,0,5
312390,2018,11,0,11
312390,2019,5,0,5
312390,2020,4,0,4
312400,2012,6,0,6
312400,2013,8,0,8
312400,2015,7,0,7
312400,2016,1,0,1
312400,2017,3,0,3
312400,2018,6,0,6
312400,2019,6,0,6
312400,2020,10,0,10
312410,2012,22,0,22
312410,2013,20,0,20
312410,2014,18,0,18
312410,2015,24,0,24
312410,2016,20,0,21
312410,2017,20,0,20
312410,2018,23,0,23
312410,2019,21,0,21
312410,2020,20,0,21
312420,2012,8,0,8
312420,2013,16,0,16
312420,2014,9,0,9
312420,2015,8,0,8
312420,2016,4,0,4
312420,2017,6,0,6
312420,2018,10,0,10
312420,2019,6,0,6
312420,2020,7,0,7
312430,2012,12,0,12
312430,2013,9,0,10
312430,2014,10,0,11
312430,2015,9,0,10
312430,2016,10,0,10
312430,2017,10,0,10
312430,2018,6,0,6
312430,2019,3,0,3
312430,2020,5,0,5
312440,2013,1,0,1
312440,2014,2,0,2
312440,2016,1,0,1
312440,2017,1,0,1
312440,2018,1,0,1
312440,2019,2,0,2
312440,2020,2,0,2
312450,2012,2,0,2
312450,2013,1,0,1
312450,2014,5,0,5
312450,2015,1,0,1
312450,2016,1,0,1
312450,2017,3,0,3
312450,2018,3,0,3
312450,2019,4,0,4
312450,2020,5,0,5
312460,2012,1,0,2
312460,2013,1,0,1
312460,2014,1,0,1
312460,2015,1,0,1
312460,2017,1,0,1
312470,2012,0,3,3
312470,2013,0,0,3
312470,2015,0,0,2
312470,2016,1,0,1
312470,2017,2,0,2
312470,2018,1,0,1
312470,2019,1,0,1
312470,2020,3,0,3
312480,2013,2,0,2
312480,2014,3,0,3
312480,2015,0,0,3
312480,2017,0,1,2
312480,2018,2,0,2
312480,2019,3,0,3
312480,2020,3,0,3
312490,2012,1,0,1
312490,2013,9,0,9
312490,2014,2,0,2
312490,2015,1,0,1
312490,2016,3,0,3
312490,2017,5,0,5
312490,2018,5,0,5
312490,2019,3,0,3
312490,2020,3,0,5
312500,2012,2,0,2
312500,2013,3,0,3
312500,2014,3,0,3
312500,2015,2,0,2
312500,2016,4,0,4
312500,2017,1,0,1
312500,2018,4,0,4
312500,2020,2,0,2
312510,2012,10,0,11
312510,2013,7,0,7
312510,2014,17,0,17
312510,2015,13,0,13
312510,2016,9,0,9
312510,2017,7,0,7
312510,2018,15,0,15
312510,2019,6,0,6
312510,2020,12,0,12
312520,2015,2,0,2
312520,2016,1,0,1
312530,2012,3,0,3
312530,2015,1,0,1
312530,2017,1,0,1
312530,2019,0,0,1
312540,2013,1,0,1
312540,2014,1,0,1
312540,2015,1,0,1
312540,2016,2,0,2
312540,2017,1,0,1
312540,2018,3,0,3
312540,2019,2,0,2
312540,2020,1,0,1
312550,2012,2,0,2
312550,2013,1,0,1
312550,2014,2,0,2
312550,2016,0,0,1
312550,2018,2,0,2
312550,2019,1,0,1
312550,2020,2,0,3
312560,2012,3,0,3
312560,2013,4,0,4
312560,2014,2,0,2
312560,2015,2,0,2
312560,2016,4,0,4
312560,2017,9,0,9
312560,2018,2,0,2
312560,2019,2,0,2
312560,2020,2,0,2
312570,2012,2,0,2
312570,2013,5,0,5
312570,2014,6,0,6
312570,2015,7,0,7
312570,2016,8,0,8
312570,2017,4,0,4
312570,2018,3,0,3
312570,2019,1,0,1
312570,2020,5,0,5
312580,2012,1,0,1
312580,2015,1,0,1
312580,2017,1,0,1
312580,2019,0,0,1
312580,2020,0,0,1
312590,2012,4,0,4
312590,2013,2,0,2
312590,2014,2,0,2
312590,2015,1,0,1
312590,2016,4,0,4
312590,2017,2,0,2
312590,2018,4,0,4
312590,2019,2,0,2
312590,2020,2,0,5
312595,2012,4,0,4
312595,2013,2,0,2
312595,2014,1,0,1
312595,2015,3,0,3
312595,2016,5,0,5
312595,2017,5,0,5
312595,2018,3,0,3
312595,2019,4,0,4
312595,2020,4,0,4
312600,2012,0,0,1
312600,2013,0,0,2
312600,2014,0,0,3
312600,2016,0,0,2
312600,2017,0,0,1
312600,2018,0,0,1
312600,2019,0,1,2
312600,2020,0,0,1
312610,2012,39,0,39
312610,2013,22,0,22
312610,2014,23,0,23
312610,2015,21,0,21
312610,2016,25,0,25
312610,2017,18,0,18
312610,2018,22,0,22
312610,2019,22,0,22
312610,2020,25,0,25
312620,2012,1,0,1
312620,2013,1,0,1
312620,2014,1,0,1
312620,2015,3,0,3
312620,2016,2,0,2
312620,2017,2,0,2
312620,2018,1,0,1
312620,2019,2,0,2
312620,2020,1,0,1
312630,2012,2,0,2
312630,2014,2,0,2
312630,2015,1,0,1
312630,2016,1,0,1
312630,2018,1,0,1
312630,2020,1,0,1
312640,2012,2,0,2
312640,2013,1,0,1
312640,2014,1,0,1
312640,2015,1,0,1
312640,2016,3,0,3
312640,2017,1,0,1
312650,2012,3,0,3
312650,2013,2,0,2
312650,2014,2,0,2
312650,2015,2,0,2
312650,2016,5,0,5
312650,2017,1,0,1
312650,2018,3,0,3
312650,2020,4,0,4
312660,2012,3,0,3
312660,2013,2,0,2
312660,2014,3,0,3
312660,2015,2,0,2
312660,2016,1,0,1
312660,2017,1,0,1
312660,2018,2,0,2
312660,2019,1,0,1
312660,2020,2,0,2
312670,2012,8,0,8
312670,2013,6,0,6
312670,2014,8,0,8
312670,2015,11,0,11
312670,2016,6,0,6
312670,2017,6,0,6
312670,2018,10,0,10
312670,2019,8,0,8
312670,2020,6,0,6
312675,2012,1,0,1
312675,2013,5,0,6
312675,2014,1,0,1
312675,2015,1,0,1
312675,2016,1,0,1
312675,2017,1,0,1
312675,2019,2,0,2
312675,2020,2,0,2
312680,2012,1,0,1
312680,2013,2,0,2
312680,2014,3,0,3
312680,2015,2,0,2
312680,2016,1,0,1
312680,2018,1,0,1
312680,2019,3,0,3
312680,2020,1,0,2
312690,2012,4,0,4
312690,2013,3,0,3
312690,2014,6,0,6
312690,2015,2,0,3
312690,2016,2,0,2
312690,2017,4,0,4
312690,2018,5,0,5
312690,2019,1,1,3
312690,2020,4,0,4
312695,2014,2,0,2
312695,2016,0,0,1
312695,2017,1,0,1
312695,2018,3,0,3
312695,2019,0,0,1
312695,2020,0,1,2
312700,2012,3,0,3
312700,2013,5,0,5
312700,2014,5,0,7
312700,2015,3,0,4
312700,2016,3,1,4
312700,2017,1,0,1
312700,2018,1,0,2
312700,2019,3,0,3
312700,2020,1,0,6
312705,2012,2,0,2
312705,2013,2,0,2
312705,2016,1,0,1
312705,2017,1,0,1
312705,2020,3,0,4
312707,2013,6,0,6
312707,2014,3,0,3
312707,2015,2,0,3
312707,2016,1,0,1
312707,2017,6,0,6
312707,2018,2,0,2
312707,2019,2,0,2
312707,2020,3,0,3
312710,2012,18,0,18
312710,2013,27,0,27
312710,2014,22,0,22
312710,2015,19,0,19
312710,2016,25,0,25
312710,2017,23,0,23
312710,2018,20,0,20
312710,2019,17,0,17
312710,2020,25,0,26
312720,2012,1,0,1
312720,2016,1,0,1
312720,2017,0,0,1
312720,2018,1,0,1
312720,2019,0,0,1
312720,2020,3,0,3
312730,2012,1,0,1
312730,2013,4,0,4
312730,2014,3,0,3
312730,2015,8,0,8
312730,2016,1,0,1
312730,2017,2,0,2
312730,2018,2,0,2
312730,2019,1,1,2
312730,2020,0,2,2
312733,2012,2,0,2
312733,2014,2,0,2
312733,2015,3,0,3
312733,2016,1,0,1
312733,2017,2,0,2
312733,2018,1,0,1
312733,2019,1,0,1
312733,2020,1,0,1
312735,2013,1,0,1
312735,2014,1,0,1
312735,2015,1,0,1
312735,2017,2,0,2
312735,2018,1,0,1
312737,2013,1,0,1
312737,2015,1,0,1
312737,2017,1,0,1
312737,2018,2,0,2
312737,2019,1,0,1
312737,2020,3,0,3
312738,2012,2,0,2
312738,2014,1,0,1
312738,2015,2,0,2
312738,2016,1,0,1
312738,2017,3,0,3
312738,2019,1,0,2
312740,2012,1,0,1
312740,2014,1,0,1
312740,2015,2,0,2
312740,2016,1,0,1
312740,2017,2,0,2
312740,2018,2,0,2
312740,2019,1,0,1
312740,2020,1,0,1
312750,2012,1,0,1
312750,2013,1,0,1
312750,2014,1,0,1
312750,2017,0,0,1
312750,2018,4,0,4
312750,2020,3,0,3
312760,2012,1,0,1
312760,2013,4,0,4
312760,2014,3,0,3
312760,2015,2,0,2
312760,2016,1,0,1
312760,2017,3,0,3
312760,2019,4,0,4
312760,2020,5,0,8
312770,2012,95,0,96
312770,2013,107,0,108
312770,2014,95,0,95
312770,2015,109,0,110
312770,2016,97,0,98
312770,2017,98,0,98
312770,2018,88,0,89
312770,2019,94,0,96
312770,2020,110,5,119
312780,2012,1,0,1
312780,2013,2,0,2
312780,2014,5,0,5
312780,2015,4,0,4
312780,2016,11,0,11
312780,2017,1,0,1
312780,2018,3,0,3
312780,2019,6,0,6
312780,2020,2,0,2
312790,2020,0,0,1
312800,2012,11,0,11
312800,2013,16,0,16
312800,2014,9,0,9
312800,2015,9,0,9
312800,2016,12,0,12
312800,2017,8,0,8
312800,2018,9,0,9
312800,2019,10,1,11
312800,2020,13,0,15
312810,2012,5,0,5
312810,2013,2,0,2
312810,2014,4,0,4
312810,2015,4,0,4
312810,2016,2,0,2
312810,2017,2,0,2
312810,2018,4,0,4
312810,2019,5,0,6
312810,2020,5,0,5
312820,2012,2,0,2
312820,2013,4,0,4
312820,2014,3,0,3
312820,2015,4,0,4
312820,2016,3,0,3
312820,2017,5,0,5
312820,2018,4,0,5
312820,2020,2,0,4
312825,2013,1,0,1
312825,2015,2,0,2
312825,2016,2,0,2
312825,2017,2,0,2
312825,2019,1,0,1
312830,2012,4,0,4
312830,2013,8,0,8
312830,2014,7,0,7
312830,2015,8,0,8
312830,2016,5,0,5
312830,2017,4,0,4
312830,2018,3,0,3
312830,2019,5,0,5
312830,2020,7,0,7
312840,2012,6,0,6
312840,2013,2,0,2
312840,2014,8,0,8
312840,2015,4,0,4
312840,2016,4,0,4
312840,2017,1,0,1
312840,2018,3,0,3
312840,2019,4,0,4
312840,2020,2,0,2
312850,2013,1,0,1
312850,2014,2,0,2
312850,2015,1,0,1
312850,2016,1,0,1
312850,2017,1,0,1
312850,2018,1,0,1
312850,2019,1,0,1
312850,2020,1,0,1
312860,2012,3,0,3
312860,2013,2,1,4
312860,2014,1,0,1
312860,2015,2,0,2
312860,2016,1,0,1
312860,2017,3,1,5
312860,2018,2,1,3
312860,2019,3,0,3
312860,2020,0,2,3
312870,2012,12,0,12
312870,2013,25,1,26
312870,2014,9,0,9
312870,2015,17,0,17
312870,2016,18,0,18
312870,2017,13,0,13
312870,2018,16,0,16
312870,2019,15,0,15
312870,2020,22,0,22
312880,2012,1,0,1
312880,2013,4,0,4
312880,2015,1,0,1
312880,2016,2,0,2
312880,2017,1,0,1
312880,2018,1,0,1
312880,2019,4,0,4
312880,2020,4,0,4
312890,2013,2,0,2
312890,2015,2,0,2
312890,2016,2,0,2
312890,2018,3,0,3
312890,2019,3,0,3
312890,2020,3,0,3
312900,2012,3,0,3
312900,2013,2,0,2
312900,2014,1,0,1
312900,2015,1,0,1
312900,2016,4,0,4
312900,2017,1,0,1
312900,2018,4,0,4
312900,2019,1,0,1
312900,2020,2,0,2
312910,2012,3,0,3
312910,2013,3,0,3
312910,2014,2,0,2
312910,2015,1,0,1
312910,2016,1,0,1
312910,2018,2,0,2
312910,2019,1,0,1
312910,2020,0,1,2
312920,2012,3,0,3
312920,2013,3,0,3
312920,2015,2,0,2
312920,2016,2,0,2
312920,2017,3,0,3
312920,2018,3,0,3
312920,2019,1,0,2
312920,2020,4,0,4
312930,2012,5,0,5
312930,2013,5,0,5
312930,2014,4,0,4
312930,2015,1,0,1
312930,2016,4,0,4
312930,2017,1,0,1
312930,2018,4,0,4
312930,2019,3,0,3
312930,2020,2,0,4
312940,2012,2,0,4
312940,2013,3,0,3
312940,2014,6,0,6
312940,2015,2,0,2
312940,2016,1,0,1
312940,2017,4,0,4
312940,2018,2,0,2
312940,2019,4,0,4
312940,2020,2,0,2
312950,2012,8,0,8
312950,2013,8,0,8
312950,2014,9,0,9
312950,2015,8,0,8
312950,2016,7,0,7
312950,2017,5,0,5
312950,2018,9,0,9
312950,2019,5,0,5
312950,2020,5,0,5
312960,2012,1,0,2
312960,2013,1,0,1
312960,2014,2,0,2
312960,2015,5,0,5
312960,2016,6,0,6
312960,2018,5,0,6
312960,2019,2,0,2
312965,2012,1,0,1
312965,2013,3,0,3
312965,2014,1,0,1
312965,2015,2,0,2
312965,2016,2,0,2
312965,2018,1,0,1
312965,2019,2,0,2
312965,2020,3,0,3
312970,2012,5,0,5
312970,2013,2,0,2
312970,2014,4,0,4
312970,2015,5,0,5
312970,2016,1,0,1
312970,2017,3,0,3
312970,2018,1,0,1
312970,2019,3,0,3
312970,2020,2,0,4
312980,2012,68,3,72
312980,2013,34,0,41
312980,2014,51,1,56
312980,2015,20,6,63
312980,2016,40,2,59
312980,2017,50,0,50
312980,2018,42,0,43
312980,2019,57,0,58
312980,2020,60,0,62
312990,2012,1,0,1
312990,2013,1,0,1
312990,2014,2,0,2
312990,2017,1,0,1
312990,2020,1,0,1
313000,2012,1,0,1
313000,2013,1,0,1
313000,2014,1,0,1
313000,2015,1,0,1
313000,2016,1,0,1
313000,2017,2,0,2
313005,2012,3,0,5
313005,2013,3,0,3
313005,2014,4,0,4
313005,2015,4,0,4
313005,2016,2,0,2
313005,2017,6,0,6
313005,2018,7,0,7
313005,2019,3,0,3
313005,2020,3,0,3
313010,2012,16,0,19
313010,2013,19,0,19
313010,2014,15,0,15
313010,2015,9,0,9
313010,2016,8,0,8
313010,2017,12,0,12
313010,2018,9,0,9
313010,2019,10,0,10
313010,2020,8,0,8
313020,2012,1,1,3
313020,2013,1,0,2
313020,2014,3,0,4
313020,2015,4,0,4
313020,2016,1,0,1
313020,2017,3,0,3
313020,2019,2,0,2
313020,2020,2,0,2
313030,2012,0,0,1
313030,2013,3,0,3
313030,2014,4,0,4
313030,2015,1,0,1
313030,2016,4,0,4
313030,2017,2,0,2
313030,2019,4,0,4
313030,2020,2,0,2
313040,2012,2,0,3
313040,2014,1,0,1
313040,2015,3,0,3
313040,2016,2,0,2
313040,2017,3,0,3
313040,2019,4,0,4
313040,2020,3,0,3
313050,2012,2,0,2
313050,2013,4,0,4
313050,2014,5,0,5
313050,2015,2,0,2
313050,2016,4,0,4
313050,2017,3,0,3
313050,2018,5,0,5
313050,2019,10,0,10
313050,2020,8,0,8
313055,2012,4,0,4
313055,2013,4,0,4
313055,2014,3,0,3
313055,2015,4,0,4
313055,2016,4,0,4
313055,2017,1,0,1
313055,2019,3,0,3
313055,2020,3,0,3
313060,2012,4,0,4
313060,2013,2,0,2
313060,2014,1,0,1
313060,2015,1,0,1
313060,2016,1,0,1
313060,2017,1,0,1
313060,2018,1,0,1
313060,2019,2,0,2
313060,2020,2,0,2
313065,2013,1,0,1
313065,2014,0,0,1
313065,2016,2,1,3
313065,2017,2,0,2
313065,2018,2,0,2
313065,2019,1,0,1
313065,2020,1,0,1
313070,2014,2,0,2
313070,2015,5,0,5
313070,2016,3,0,4
313070,2017,2,0,2
313070,2018,3,0,3
313070,2019,1,1,2
313070,2020,1,0,1
313080,2013,1,0,2
313080,2014,1,0,1
313080,2015,1,0,1
313080,2019,2,0,2
313080,2020,1,0,1
313090,2012,7,0,7
313090,2013,5,0,6
313090,2014,6,0,7
313090,2015,8,0,8
313090,2016,8,0,8
313090,2017,3,0,3
313090,2018,4,0,4
313090,2019,6,0,6
313090,2020,4,0,4
313100,2012,1,0,1
313100,2013,2,0,2
313100,2014,5,0,5
313100,2015,4,0,4
313100,2016,4,0,4
313100,2017,1,0,1
313100,2018,2,0,2
313100,2019,1,0,1
313110,2012,2,0,2
313110,2013,1,0,1
313110,2014,5,0,5
313110,2015,6,0,6
313110,2016,3,0,3
313110,2017,1,0,1
313110,2018,1,0,1
313110,2019,1,0,1
313110,2020,2,0,2
313115,2012,6,0,6
313115,2013,2,0,2
313115,2014,9,0,9
313115,2015,4,0,4
313115,2016,8,0,8
313115,2017,7,0,7
313115,2018,4,0,4
313115,2019,6,0,6
313115,2020,8,0,8
313120,2012,6,2,8
313120,2013,4,0,4
313120,2014,9,0,9
313120,2015,5,0,5
313120,2016,4,0,4
313120,2017,10,0,11
313120,2018,7,0,7
313120,2019,3,0,3
313120,2020,1,0,1
313130,2012,82,0,82
313130,2013,69,0,69
313130,2014,74,0,74
313130,2015,59,0,59
313130,2016,77,0,77
313130,2017,63,0,64
313130,2018,58,0,58
313130,2019,47,0,47
313130,2020,74,0,77
313140,2013,1,0,1
313140,2014,1,0,1
313140,2015,3,0,3
313140,2016,3,0,3
313140,2017,1,0,1
313140,2018,1,0,1
313140,2020,2,0,2
313150,2012,7,0,7
313150,2013,4,0,4
313150,2014,3,0,3
313150,2015,4,0,4
313150,2016,1,0,1
313150,2017,2,0,2
313150,2018,1,0,1
