"CD_MUNICIPIO_BENEFICIARIO","ano","ans_30_a_39","ans_40_a_49","ans_menor_30","ans_total"
353550,2017,4,1,3,8
353550,2018,1,0,0,1
353550,2019,2,1,1,4
353550,2020,1,2,1,4
353550,2021,4,0,1,5
353550,2022,3,0,0,3
353560,2015,3,1,1,5
353560,2016,1,1,0,2
353560,2017,1,2,1,4
353560,2018,0,2,0,2
353560,2019,1,1,0,2
353560,2020,1,0,1,2
353560,2021,1,0,0,1
353560,2022,4,1,0,5
353570,2016,1,0,0,1
353570,2019,1,0,0,1
353570,2020,1,0,0,1
353570,2021,1,0,0,1
353570,2022,1,0,0,1
353580,2020,0,1,0,1
353590,2015,0,0,1,1
353590,2022,1,0,1,2
353600,2020,0,0,1,1
353610,2015,1,0,1,2
353610,2018,1,0,0,1
353610,2021,1,0,0,1
353610,2022,0,0,1,1
353620,2018,1,0,0,1
353630,2016,0,0,2,2
353630,2018,2,0,0,2
353630,2022,0,0,1,1
353640,2018,1,0,0,1
353650,2015,11,4,4,19
353650,2016,7,3,3,13
353650,2017,13,3,4,20
353650,2018,8,2,5,15
353650,2019,3,2,6,11
353650,2020,13,2,7,22
353650,2021,9,1,3,13
353650,2022,6,0,2,8
353660,2017,0,0,1,1
353660,2019,0,0,1,1
353670,2015,1,0,4,5
353670,2016,3,0,5,8
353670,2017,5,0,2,7
353670,2018,7,2,1,10
353670,2019,2,1,1,4
353670,2020,3,0,1,4
353670,2021,1,0,0,1
353670,2022,2,0,2,4
353680,2015,1,0,0,1
353680,2016,0,0,1,1
353680,2020,0,0,1,1
353700,2015,2,0,2,4
353700,2017,2,0,0,2
353700,2018,0,1,0,1
353700,2019,1,0,1,2
353700,2020,2,0,0,2
353710,2015,1,0,1,2
353710,2016,3,0,1,4
353710,2017,5,1,1,7
353710,2018,1,0,0,1
353710,2019,3,0,1,4
353710,2020,1,1,0,2
353710,2021,4,0,0,4
353710,2022,0,0,1,1
353720,2015,1,0,0,1
353720,2019,1,0,0,1
353730,2015,1,0,1,2
353730,2016,1,0,1,2
353730,2017,4,0,0,4
353730,2018,2,0,2,4
353730,2019,1,1,0,2
353730,2020,1,0,0,1
353730,2021,5,1,1,7
353730,2022,5,2,5,12
353740,2015,0,0,3,3
353740,2016,0,1,1,2
353740,2017,0,0,1,1
353740,2018,2,1,1,4
353740,2019,3,0,1,4
353740,2020,2,0,0,2
353740,2021,3,1,0,4
353740,2022,2,1,0,3
353750,2016,0,0,1,1
353750,2018,1,0,0,1
353760,2015,0,1,1,2
353760,2016,1,2,0,3
353760,2017,6,1,3,10
353760,2018,2,1,0,3
353760,2019,1,0,2,3
353760,2020,1,0,1,2
353760,2022,1,0,0,1
353770,2016,0,1,0,1
353770,2020,1,0,0,1
353770,2022,0,0,1,1
353780,2015,0,0,1,1
353780,2017,2,0,1,3
353780,2018,1,0,0,1
353780,2019,2,0,1,3
353780,2020,5,0,1,6
353780,2022,1,0,4,5
353790,2018,0,0,2,2
353790,2019,1,0,0,1
353790,2020,1,0,0,1
353790,2021,4,0,0,4
353790,2022,3,0,1,4
353800,2015,16,4,13,33
353800,2016,21,1,6,28
353800,2017,23,3,7,33
353800,2018,18,4,6,28
353800,2019,21,5,17,43
353800,2020,20,2,4,26
353800,2021,19,3,7,29
353800,2022,12,4,8,24
353810,2016,0,0,2,2
353810,2020,1,0,0,1
353810,2021,0,1,0,1
353810,2022,1,0,1,2
353820,2016,2,0,1,3
353820,2022,1,0,0,1
353830,2017,1,0,0,1
353850,2018,1,0,0,1
353850,2019,0,0,1,1
353860,2015,4,0,2,6
353860,2016,1,0,3,4
353860,2018,0,1,1,2
353860,2019,3,0,0,3
353860,2020,1,0,1,2
353860,2021,1,1,0,2
353860,2022,1,0,1,2
353870,2015,66,14,43,123
353870,2016,66,16,42,124
353870,2017,79,14,40,133
353870,2018,47,9,25,81
353870,2019,43,8,29,80
353870,2020,77,13,34,124
353870,2021,45,12,24,81
353870,2022,39,9,22,70
353880,2016,1,0,1,2
353880,2017,1,0,0,1
353880,2018,0,0,1,1
353880,2019,0,1,0,1
353880,2020,1,0,0,1
353880,2021,3,0,2,5
353880,2022,2,1,0,3
353890,2015,2,0,3,5
353890,2016,3,0,0,3
353890,2017,1,0,0,1
353890,2018,1,0,0,1
353890,2019,2,0,0,2
353890,2020,1,0,0,1
353890,2021,0,1,2,3
353890,2022,0,0,1,1
353900,2015,0,1,0,1
353900,2016,0,1,0,1
353900,2018,1,0,0,1
353900,2019,0,0,1,1
353900,2020,2,0,0,2
353910,2016,1,0,0,1
353910,2018,0,0,1,1
353910,2019,1,0,0,1
353910,2020,0,0,1,1
353910,2021,1,0,0,1
353920,2015,0,0,1,1
353920,2016,2,0,0,2
353920,2017,3,2,1,6
353920,2018,2,0,0,2
353920,2019,1,0,1,2
353920,2020,1,0,0,1
353920,2021,0,0,1,1
353920,2022,3,1,1,5
353930,2015,0,0,8,8
353930,2016,9,0,3,12
353930,2017,7,1,4,12
353930,2018,9,0,6,15
353930,2019,10,4,2,16
353930,2020,6,2,3,11
353930,2021,11,1,1,13
353930,2022,8,3,2,13
353940,2016,3,1,1,5
353940,2018,1,0,0,1
353940,2019,1,0,0,1
353940,2020,0,0,1,1
353940,2021,1,0,0,1
353940,2022,0,2,1,3
353950,2015,2,0,3,5
353950,2016,3,2,0,5
353950,2017,1,0,2,3
353950,2018,4,0,2,6
353950,2019,4,1,0,5
353950,2020,1,0,1,2
353950,2021,4,0,0,4
353950,2022,1,0,0,1
353960,2015,0,1,0,1
353960,2018,0,0,1,1
353960,2019,1,0,0,1
353970,2018,1,0,0,1
353980,2015,5,0,7,12
353980,2016,18,1,9,28
353980,2017,10,1,2,13
353980,2018,13,0,1,14
353980,2019,12,3,2,17
353980,2020,10,2,3,15
353980,2021,7,1,2,10
353980,2022,3,2,3,8
353990,2015,1,0,1,2
354000,2016,1,1,0,2
354000,2017,3,0,0,3
354000,2018,3,0,2,5
354000,2019,2,0,2,4
354000,2020,4,0,0,4
354000,2021,1,1,0,2
354000,2022,2,0,2,4
354010,2015,1,0,0,1
354010,2019,0,0,1,1
354020,2015,2,1,8,11
354020,2016,3,2,9,14
354020,2017,3,0,1,4
354020,2018,2,2,6,10
354020,2019,3,0,4,7
354020,2020,1,2,2,5
354020,2021,1,1,0,2
354020,2022,3,0,2,5
354030,2017,1,0,0,1
354030,2021,0,1,0,1
354030,2022,0,1,0,1
354040,2019,1,0,0,1
354040,2021,3,0,0,3
354050,2015,0,0,1,1
354050,2017,0,1,0,1
354050,2020,0,0,1,1
354050,2021,1,0,0,1
354060,2015,4,1,1,6
354060,2016,3,1,2,6
354060,2017,3,0,1,4
354060,2018,2,1,1,4
354060,2019,2,0,3,5
354060,2020,4,0,1,5
354060,2021,2,1,2,5
354060,2022,5,0,2,7
354070,2015,5,0,3,8
354070,2016,3,0,2,5
354070,2017,12,1,4,17
354070,2018,15,1,4,20
354070,2019,4,0,4,8
354070,2020,4,1,3,8
354070,2021,8,1,2,11
354070,2022,5,2,2,9
354075,2017,0,1,0,1
354075,2018,1,0,0,1
354075,2019,0,1,0,1
354075,2022,0,0,1,1
354080,2016,0,0,1,1
354080,2017,0,1,1,2
354080,2019,0,2,1,3
354080,2020,2,0,2,4
354080,2021,0,0,1,1
354080,2022,2,0,2,4
354090,2015,2,0,3,5
354090,2017,4,1,4,9
354090,2018,2,0,1,3
354090,2019,3,1,1,5
354090,2020,1,1,1,3
354090,2021,3,0,0,3
354090,2022,2,0,1,3
354100,2015,11,3,14,28
354100,2016,10,2,8,20
354100,2017,17,1,8,26
354100,2018,22,9,11,42
354100,2019,18,13,13,44
354100,2020,17,6,12,35
354100,2021,24,15,19,58
354100,2022,26,10,16,52
354105,2017,0,0,1,1
354105,2021,1,0,0,1
354105,2022,0,1,0,1
354110,2015,1,0,0,1
354120,2015,0,0,1,1
354120,2016,0,0,1,1
354120,2018,0,0,1,1
354120,2019,2,0,0,2
354120,2021,0,0,1,1
354120,2022,3,0,0,3
354130,2015,4,0,0,4
354130,2016,2,0,2,4
354130,2017,1,1,2,4
354130,2018,3,2,1,6
354130,2019,2,0,0,2
354130,2020,2,0,2,4
354130,2021,3,0,1,4
354130,2022,2,1,0,3
354140,2015,5,3,8,16
354140,2016,11,2,8,21
354140,2017,17,3,5,25
354140,2018,20,2,6,28
354140,2019,14,4,5,23
354140,2020,31,2,6,39
354140,2021,17,7,8,32
354140,2022,27,11,2,40
354150,2015,1,0,2,3
354150,2016,2,0,1,3
354150,2017,5,0,0,5
354150,2018,3,0,2,5
354150,2019,0,1,0,1
354150,2020,7,0,0,7
354150,2021,0,0,2,2
354150,2022,1,0,1,2
354160,2015,1,1,0,2
354160,2017,0,0,1,1
354160,2018,1,3,0,4
354160,2019,3,1,0,4
354160,2020,1,1,1,3
354160,2021,0,0,1,1
354160,2022,3,0,0,3
354165,2017,1,0,0,1
354170,2017,3,0,1,4
354170,2018,2,0,1,3
354170,2019,2,0,0,2
354170,2022,1,1,0,2
354180,2021,0,1,0,1
354190,2017,0,0,1,1
354190,2018,0,0,1,1
354190,2022,0,0,1,1
354200,2018,1,0,0,1
354200,2020,2,0,2,4
354200,2021,1,0,0,1
354210,2015,0,0,1,1
354210,2017,1,0,2,3
354210,2018,1,0,4,5
354210,2019,1,0,0,1
354210,2020,1,0,0,1
354210,2021,1,0,0,1
354220,2015,4,0,0,4
354220,2018,1,1,0,2
354220,2020,0,1,1,2
354220,2021,2,0,0,2
354220,2022,4,0,0,4
354230,2019,0,0,1,1
354240,2015,1,0,0,1
354240,2016,1,0,0,1
354240,2018,2,1,1,4
354240,2019,2,0,0,2
354240,2021,1,0,1,2
354250,2017,1,0,0,1
354260,2015,1,2,1,4
354260,2016,3,1,3,7
354260,2017,2,2,1,5
354260,2018,8,1,5,14
354260,2019,7,1,2,10
354260,2020,3,1,2,6
354260,2021,1,2,1,4
354260,2022,1,0,0,1
354280,2019,0,0,1,1
354290,2015,1,0,0,1
354290,2016,1,0,0,1
354290,2017,3,0,0,3
354290,2020,0,0,1,1
354290,2022,1,0,0,1
354300,2016,1,0,0,1
354320,2018,0,1,0,1
354330,2015,5,1,1,7
354330,2016,5,2,2,9
354330,2017,12,6,7,25
354330,2018,14,4,6,24
354330,2019,7,2,6,15
354330,2020,11,1,14,26
354330,2021,12,5,11,28
354330,2022,6,3,2,11
354340,2015,48,19,31,98
354340,2016,88,8,34,130
354340,2017,104,21,44,169
354340,2018,73,12,28,113
354340,2019,67,21,44,132
354340,2020,65,15,18,98
354340,2021,61,17,30,108
354340,2022,40,27,10,77
354350,2017,0,0,1,1
354360,2018,0,0,1,1
354370,2016,0,1,2,3
354370,2021,0,0,1,1
354380,2019,1,0,0,1
354380,2020,2,1,0,3
354390,2015,28,7,16,51
354390,2016,29,10,12,51
354390,2017,39,8,25,72
354390,2018,33,10,24,67
354390,2019,22,6,9,37
354390,2020,23,3,16,42
354390,2021,23,2,9,34
354390,2022,24,6,16,46
354400,2015,4,1,4,9
354400,2016,5,0,6,11
354400,2017,4,1,1,6
354400,2018,1,0,2,3
354400,2019,0,0,3,3
354400,2020,3,1,4,8
354400,2021,3,0,2,5
354400,2022,4,0,4,8
354410,2015,1,0,1,2
354410,2016,2,0,1,3
354410,2017,1,2,2,5
354410,2018,3,0,2,5
354410,2019,3,1,2,6
354410,2020,3,0,3,6
354410,2021,3,0,2,5
354410,2022,2,2,2,6
354420,2015,2,0,0,2
354420,2016,1,0,0,1
354420,2017,1,0,0,1
354420,2018,0,0,2,2
354420,2020,1,0,0,1
354420,2021,0,0,1,1
354425,2015,1,0,0,1
354425,2017,1,0,0,1
354425,2021,1,0,0,1
354430,2015,0,0,1,1
354430,2017,0,1,0,1
354430,2018,0,0,1,1
354430,2019,1,0,0,1
354430,2020,2,0,0,2
354430,2021,0,0,2,2
354430,2022,1,0,0,1
354440,2018,0,0,1,1
354440,2020,0,1,0,1
354440,2021,1,0,1,2
354440,2022,0,2,0,2
354450,2017,1,0,0,1
354450,2019,1,0,0,1
354450,2020,1,0,0,1
354460,2019,1,0,0,1
354460,2021,0,1,0,1
354480,2015,0,0,1,1
354480,2016,0,0,1,1
354480,2017,1,0,0,1
354480,2019,2,0,0,2
354500,2016,1,0,0,1
354500,2019,1,0,0,1
354500,2022,0,0,1,1
354515,2015,1,0,0,1
354515,2016,1,1,0,2
354515,2020,0,1,0,1
354515,2021,0,0,1,1
354515,2022,1,0,0,1
354520,2015,10,3,12,25
354520,2016,5,1,13,19
354520,2017,12,1,12,25
354520,2018,19,5,9,33
354520,2019,13,3,7,23
354520,2020,8,7,5,20
354520,2021,11,3,6,20
354520,2022,8,0,11,19
354530,2015,1,0,2,3
354530,2017,2,0,2,4
354530,2018,0,0,3,3
354530,2019,1,0,0,1
354530,2020,1,1,1,3
354530,2021,2,2,1,5
354530,2022,1,1,0,2
354540,2017,1,0,0,1
354540,2018,1,0,0,1
354550,2015,0,0,2,2
354550,2017,1,0,0,1
354550,2019,1,0,0,1
354560,2016,1,0,0,1
354560,2017,2,0,0,2
354560,2018,2,0,1,3
354560,2020,0,0,1,1
354560,2021,1,0,0,1
354560,2022,0,1,1,2
354570,2018,1,0,0,1
354570,2019,2,0,2,4
354570,2020,1,0,0,1
354570,2021,1,0,1,2
354580,2015,11,1,12,24
354580,2016,19,5,10,34
354580,2017,20,3,7,30
354580,2018,14,5,7,26
354580,2019,15,6,9,30
354580,2020,20,5,11,36
354580,2021,14,6,11,31
354580,2022,13,0,10,23
354600,2015,1,0,0,1
354600,2017,1,0,0,1
354600,2019,0,0,1,1
354600,2021,0,2,0,2
354610,2019,1,0,0,1
354610,2020,1,0,0,1
354620,2015,3,0,0,3
354620,2020,1,0,0,1
354630,2015,2,0,2,4
354630,2016,3,0,2,5
354630,2017,1,1,4,6
354630,2018,1,0,2,3
354630,2019,1,0,3,4
354630,2020,3,1,1,5
354630,2021,1,1,0,2
354630,2022,0,0,2,2
354640,2015,1,0,0,1
354640,2016,1,0,0,1
354640,2017,3,0,3,6
354640,2018,1,0,2,3
354640,2019,1,1,3,5
354640,2020,3,0,0,3
354640,2021,1,0,0,1
354640,2022,2,0,0,2
354650,2015,1,0,0,1
354650,2016,0,0,1,1
354650,2017,1,0,0,1
354650,2018,0,0,1,1
354660,2015,1,0,0,1
354660,2017,5,0,2,7
354660,2018,1,1,2,4
354660,2019,1,1,0,2
354660,2020,3,3,2,8
354660,2021,6,0,0,6
354660,2022,4,1,0,5
354670,2015,1,1,3,5
354670,2016,2,2,0,4
354670,2017,1,0,1,2
354670,2018,1,0,4,5
354670,2019,1,1,0,2
354670,2020,2,1,1,4
354670,2022,3,1,2,6
354680,2015,1,0,4,5
354680,2016,2,0,3,5
354680,2017,2,1,2,5
354680,2018,3,0,1,4
354680,2019,1,0,2,3
354680,2020,2,1,2,5
354680,2021,1,1,1,3
354680,2022,1,0,0,1
354690,2016,0,0,2,2
354690,2017,1,0,1,2
354690,2018,2,0,1,3
354690,2019,1,0,0,1
354700,2020,1,0,0,1
354720,2020,1,0,0,1
354730,2015,12,1,5,18
354730,2016,10,4,5,19
354730,2017,10,5,6,21
354730,2018,11,4,12,27
354730,2019,10,4,3,17
354730,2020,12,1,4,17
354730,2021,12,2,5,19
354730,2022,11,4,4,19
354750,2015,3,0,1,4
354750,2016,2,2,0,4
354750,2017,6,0,1,7
354750,2018,5,0,3,8
354750,2019,3,2,1,6
354750,2020,3,0,1,4
354750,2021,4,0,1,5
354750,2022,4,2,2,8
354760,2015,1,0,0,1
354760,2016,1,0,0,1
354760,2017,1,1,0,2
354760,2018,2,0,1,3
354760,2019,3,2,1,6
354760,2021,1,1,0,2
354760,2022,1,0,2,3
354765,2020,0,1,0,1
354770,2015,1,0,0,1
354770,2016,1,0,0,1
354770,2018,2,0,0,2
354770,2019,1,0,0,1
354770,2021,1,1,1,3
354770,2022,1,1,0,2
354780,2015,66,12,34,112
354780,2016,87,25,38,150
354780,2017,108,26,55,189
354780,2018,116,25,40,181
354780,2019,86,25,39,150
354780,2020,66,24,40,130
354780,2021,92,25,32,149
354780,2022,63,23,18,104
354800,2015,2,0,1,3
354800,2016,0,1,0,1
354800,2017,0,0,1,1
354800,2018,0,0,2,2
354800,2020,2,0,0,2
354800,2021,0,0,1,1
354800,2022,2,0,0,2
354805,2015,1,0,0,1
354805,2016,0,1,0,1
354810,2016,1,0,1,2
354810,2017,1,0,0,1
354810,2018,2,0,0,2
354810,2019,1,1,1,3
354810,2020,1,0,0,1
354810,2021,1,0,1,2
354820,2016,1,0,0,1
354820,2020,1,0,0,1
354820,2022,1,0,1,2
354840,2019,1,0,0,1
354840,2021,0,0,1,1
354850,2015,27,11,13,51
354850,2016,29,6,25,60
354850,2017,45,9,15,69
354850,2018,37,21,15,73
354850,2019,56,17,16,89
354850,2020,34,10,14,58
354850,2021,34,14,19,67
354850,2022,34,15,14,63
354860,2021,1,0,0,1
354870,2015,67,8,37,112
354870,2016,77,16,29,122
354870,2017,101,17,57,175
354870,2018,99,29,56,184
354870,2019,83,29,38,150
354870,2020,82,26,29,137
354870,2021,82,17,43,142
354870,2022,51,21,24,96
354880,2015,12,4,5,21
354880,2016,13,5,10,28
354880,2017,33,3,4,40
354880,2018,21,13,5,39
354880,2019,15,6,7,28
354880,2020,16,5,2,23
354880,2021,12,1,5,18
354880,2022,8,9,5,22
354890,2015,48,6,22,76
354890,2016,47,14,19,80
354890,2017,43,10,16,69
354890,2018,45,13,12,70
354890,2019,34,9,14,57
354890,2020,32,10,9,51
354890,2021,34,10,13,57
354890,2022,34,13,12,59
354910,2015,14,3,11,28
354910,2016,12,5,6,23
354910,2017,8,1,0,9
354910,2018,10,2,4,16
354910,2019,12,0,5,17
354910,2020,18,0,2,20
354910,2021,9,3,3,15
354910,2022,6,1,4,11
354920,2018,1,0,2,3
354930,2016,1,0,0,1
354930,2017,2,0,1,3
354930,2018,0,0,1,1
354940,2015,1,0,0,1
354940,2016,5,1,3,9
354940,2017,9,0,7,16
354940,2018,4,0,0,4
354940,2019,4,1,2,7
354940,2020,4,2,1,7
354940,2021,1,2,2,5
354940,2022,6,3,0,9
354950,2018,0,1,0,1
354960,2017,0,0,1,1
354960,2018,0,0,1,1
354970,2015,1,0,2,3
354970,2016,2,4,4,10
354970,2017,6,2,1,9
354970,2018,5,4,2,11
354970,2019,4,1,1,6
354970,2020,7,2,3,12
354970,2021,4,1,3,8
354970,2022,4,2,1,7
354980,2015,48,5,14,67
354980,2016,30,3,18,51
354980,2017,54,4,27,85
354980,2018,44,9,19,72
354980,2019,44,16,20,80
354980,2020,30,10,13,53
354980,2021,21,9,21,51
354980,2022,31,8,6,45
354990,2015,70,17,36,123
354990,2016,110,26,53,189
354990,2017,106,24,65,195
354990,2018,69,11,33,113
354990,2019,66,25,30,121
354990,2020,57,19,35,111
354990,2021,54,17,32,103
354990,2022,55,13,22,90
354995,2016,1,0,0,1
354995,2018,1,0,0,1
354995,2019,0,0,1,1
355000,2015,0,1,0,1
355000,2016,1,0,0,1
355000,2017,1,0,0,1
355000,2018,0,1,1,2
355000,2019,1,0,0,1
355000,2020,1,0,1,2
355000,2021,0,0,1,1
355010,2015,3,0,2,5
355010,2016,0,0,1,1
355010,2017,1,0,4,5
355010,2018,3,0,4,7
355010,2019,5,3,2,10
355010,2020,1,0,0,1
355010,2021,3,0,1,4
355010,2022,1,1,0,2
355020,2017,1,0,0,1
355020,2020,1,0,1,2
355020,2021,1,0,0,1
355030,2015,1346,317,919,2582
355030,2016,1729,438,1049,3216
355030,2017,1460,377,775,2612
355030,2018,1326,298,546,2170
355030,2019,1149,326,560,2035
355030,2020,811,253,457,1521
355030,2021,797,248,380,1425
355030,2022,818,253,404,1475
355040,2015,1,1,0,2
355040,2016,1,0,0,1
355040,2017,0,2,4,6
355040,2018,0,0,1,1
355040,2019,0,1,0,1
355040,2020,2,0,1,3
355040,2022,1,0,0,1
355050,2020,0,0,1,1
355060,2015,8,0,4,12
355060,2016,3,2,1,6
355060,2017,8,4,4,16
355060,2018,2,0,2,4
355060,2019,5,4,0,9
355060,2020,4,1,3,8
355060,2021,5,3,1,9
355060,2022,4,1,2,7
355070,2015,7,0,3,10
355070,2016,2,0,2,4
355070,2017,4,2,4,10
355070,2018,1,1,0,2
355070,2019,3,1,0,4
355070,2020,1,0,0,1
355070,2021,1,1,1,3
355070,2022,3,2,2,7
355080,2019,0,1,0,1
355080,2020,0,0,1,1
355090,2017,2,0,0,2
355090,2018,0,1,0,1
355090,2019,2,0,0,2
355090,2020,0,0,1,1
355090,2022,1,0,0,1
355100,2015,17,1,9,27
355100,2016,12,5,5,22
355100,2017,19,2,9,30
355100,2018,8,8,13,29
355100,2019,16,5,7,28
355100,2020,12,3,9,24
355100,2021,14,10,13,37
355100,2022,14,5,15,34
355130,2016,1,0,0,1
355130,2018,1,0,0,1
355130,2019,1,0,0,1
355140,2015,0,0,3,3
355140,2017,1,0,0,1
355140,2018,0,0,1,1
355140,2019,0,0,1,1
355140,2020,0,0,1,1
355150,2015,1,1,4,6
355150,2016,2,0,0,2
355150,2017,2,1,0,3
355150,2018,3,2,1,6
355150,2019,2,0,2,4
355150,2020,0,0,1,1
355150,2021,2,1,0,3
355150,2022,1,0,1,2
355160,2015,0,1,0,1
355160,2017,2,0,2,4
355160,2018,1,2,0,3
355160,2019,2,0,0,2
355160,2020,1,0,1,2
355160,2021,2,0,1,3
355160,2022,0,3,1,4
355170,2015,19,3,11,33
355170,2016,9,1,4,14
355170,2017,1,3,2,6
355170,2018,10,4,1,15
355170,2019,8,2,3,13
355170,2020,7,1,8,16
355170,2021,12,5,8,25
355170,2022,11,0,3,14
355180,2016,0,1,0,1
355180,2018,1,0,0,1
355180,2020,0,0,1,1
355190,2016,1,1,3,5
355190,2017,1,0,1,2
355190,2018,3,0,0,3
355190,2019,0,0,2,2
355190,2020,0,1,0,1
355190,2021,1,0,1,2
355200,2019,1,0,1,2
355200,2020,0,0,1,1
355210,2015,1,0,2,3
355210,2016,1,2,2,5
355210,2017,1,1,1,3
355210,2019,1,0,1,2
355210,2021,0,1,0,1
355210,2022,2,0,0,2
355220,2015,23,9,22,54
355220,2016,25,13,15,53
355220,2017,72,14,50,136
355220,2018,55,6,33,94
355220,2019,38,10,18,66
355220,2020,38,7,22,67
355220,2021,49,19,35,103
355220,2022,58,14,32,104
355230,2016,1,0,0,1
355230,2017,1,0,0,1
355230,2020,0,0,1,1
355240,2015,18,7,17,42
355240,2016,14,4,10,28
355240,2017,17,10,16,43
355240,2018,21,7,10,38
355240,2019,20,1,17,38
355240,2020,21,6,6,33
355240,2021,21,10,12,43
355240,2022,6,7,8,21
355250,2015,7,2,12,21
355250,2016,15,2,11,28
355250,2017,19,2,9,30
355250,2018,7,5,16,28
355250,2019,15,5,11,31
355250,2020,7,0,5,12
355250,2021,6,1,8,15
355250,2022,5,1,2,8
355255,2016,2,0,0,2
355255,2017,0,0,2,2
355255,2018,1,0,0,1
355255,2019,1,0,0,1
355255,2021,1,0,0,1
355255,2022,1,0,1,2
355260,2015,1,0,0,1
355260,2018,1,1,0,2
355260,2019,1,0,1,2
355260,2020,0,0,1,1
355270,2018,0,0,1,1
355270,2021,0,1,0,1
355270,2022,0,0,1,1
355280,2015,10,6,4,20
355280,2016,15,7,11,33
355280,2017,19,4,17,40
355280,2018,16,3,10,29
355280,2019,14,3,9,26
355280,2020,14,5,5,24
355280,2021,12,3,7,22
355280,2022,6,0,5,11
355290,2015,1,0,0,1
355290,2019,1,0,0,1
355290,2022,0,1,0,1
355310,2016,1,0,0,1
355310,2017,1,0,0,1
355310,2018,0,0,1,1
355310,2019,0,0,1,1
355310,2020,1,0,0,1
355330,2016,2,0,1,3
355330,2017,3,0,1,4
355330,2018,1,0,0,1
355330,2019,4,0,0,4
355330,2020,0,1,2,3
355330,2021,1,2,0,3
355330,2022,2,1,0,3
355340,2015,2,0,0,2
355340,2016,2,0,0,2
355340,2017,7,1,2,10
355340,2018,3,1,0,4
355340,2019,1,0,0,1
355340,2020,1,0,2,3
355340,2021,1,0,0,1
355360,2015,1,0,0,1
355360,2017,2,0,0,2
355360,2018,0,2,2,4
355360,2019,1,0,0,1
355360,2020,0,1,1,2
355360,2021,0,0,2,2
355365,2021,1,0,0,1
355370,2016,2,1,2,5
355370,2017,0,1,0,1
355370,2019,1,0,1,2
355370,2020,0,0,1,1
355370,2021,1,1,1,3
355370,2022,1,0,1,2
355380,2015,0,1,0,1
355380,2022,1,0,0,1
355390,2017,1,0,1,2
355390,2019,2,0,0,2
355390,2022,0,0,1,1
355395,2015,0,1,0,1
355395,2018,2,2,1,5
355395,2019,0,0,1,1
355395,2021,0,0,1,1
355400,2015,6,2,2,10
355400,2016,1,0,8,9
355400,2017,3,0,3,6
355400,2018,1,2,5,8
355400,2019,8,2,4,14
355400,2020,8,2,3,13
355400,2021,2,1,8,11
355400,2022,4,1,1,6
355410,2015,13,3,10,26
355410,2016,25,6,8,39
355410,2017,38,10,9,57
355410,2018,23,1,6,30
355410,2019,34,4,11,49
355410,2020,21,5,9,35
355410,2021,21,9,10,40
355410,2022,26,7,23,56
355430,2016,1,0,0,1
355430,2017,1,0,3,4
355430,2018,1,0,2,3
355430,2019,1,0,4,5
355430,2020,1,0,5,6
355430,2021,3,0,1,4
355430,2022,1,0,0,1
355440,2016,0,0,1,1
355440,2017,0,1,0,1
355440,2018,0,0,2,2
355440,2020,1,0,0,1
355440,2022,0,0,1,1
355450,2015,2,2,0,4
355450,2016,3,1,2,6
355450,2017,0,0,3,3
355450,2018,3,0,1,4
355450,2020,3,0,1,4
355450,2021,3,0,0,3
355450,2022,4,1,0,5
355470,2015,1,0,0,1
355470,2020,0,0,1,1
355475,2015,0,1,0,1
355475,2016,0,1,0,1
355475,2022,0,0,1,1
355480,2015,3,0,1,4
355480,2016,3,0,0,3
355480,2017,1,0,1,2
355480,2018,2,0,0,2
355480,2019,0,1,1,2
355480,2021,2,1,1,4
355480,2022,1,0,0,1
355490,2019,0,0,2,2
355490,2022,0,0,1,1
355495,2020,1,0,0,1
355500,2015,4,0,0,4
355500,2017,1,0,1,2
355500,2018,6,0,7,13
355500,2019,7,0,3,10
355500,2020,3,1,2,6
355500,2021,1,3,1,5
355500,2022,3,1,0,4
355510,2015,0,1,0,1
355510,2016,0,0,1,1
355510,2017,0,0,1,1
355510,2018,2,0,0,2
355510,2019,0,0,1,1
355510,2020,1,0,1,2
355510,2022,0,0,1,1
355520,2015,0,0,1,1
355520,2017,0,1,0,1
355530,2017,1,0,0,1
355530,2022,0,1,0,1
355535,2015,0,1,0,1
355535,2017,1,0,0,1
355535,2020,0,0,1,1
355540,2015,3,0,2,5
355540,2016,6,0,0,6
355540,2017,0,3,3,6
355540,2018,4,0,1,5
355540,2019,3,1,0,4
355540,2020,2,0,1,3
355540,2021,3,0,0,3
355540,2022,1,0,2,3
355550,2019,1,0,0,1
355550,2021,1,0,0,1
355560,2016,0,1,0,1
355560,2022,0,0,1,1
355580,2015,1,0,3,4
355580,2016,2,0,0,2
355580,2017,1,0,0,1
355580,2019,2,0,0,2
355580,2020,1,0,0,1
355580,2021,1,1,0,2
355600,2018,0,0,1,1
355600,2019,1,0,0,1
355600,2020,2,1,1,4
355600,2022,0,1,0,1
355610,2017,0,0,1,1
355610,2018,0,1,0,1
355610,2019,3,0,0,3
355610,2022,0,0,1,1
355620,2015,8,1,3,12
355620,2016,10,2,12,24
355620,2017,19,7,10,36
355620,2018,18,3,7,28
355620,2019,25,4,6,35
355620,2020,7,2,4,13
355620,2021,10,2,4,16
355620,2022,4,2,6,12
355630,2015,1,0,0,1
355630,2016,1,0,0,1
355630,2018,2,1,0,3
355630,2019,0,0,4,4
355630,2020,2,0,0,2
